source	source_node_type	target	target_node_type	edge_type
ncbigene:2147	Hydrolase	ncbigene:1361	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:1759	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:23236	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:3265	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:5327	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:5328	Hydrolase	interacts
ncbigene:2147	Hydrolase	ncbigene:5624	Hydrolase	interacts
ncbigene:2160	Heparin-binding	ncbigene:2147	Hydrolase	interacts
ncbigene:6356	Cytokine	ncbigene:1759	Hydrolase	interacts
ncbigene:6356	Cytokine	ncbigene:23236	Hydrolase	interacts
ncbigene:6356	Cytokine	ncbigene:3265	Hydrolase	interacts
ncbigene:3630	Hormone	ncbigene:5770	Hydrolase	interacts
ncbigene:2158	Hydrolase	ncbigene:351	Heparin-binding	interacts
ncbigene:3554	Hydrolase	ncbigene:3553	Cytokine	interacts
ncbigene:5728	Hydrolase	ncbigene:5747	Developmental protein	interacts
ncbigene:1950	Growth factor	ncbigene:387	Hydrolase	interacts
ncbigene:1950	Growth factor	ncbigene:5335	Hydrolase	interacts
ncbigene:11140	Chaperone	ncbigene:1950	Growth factor	interacts
ncbigene:1956	Developmental protein	ncbigene:1950	Growth factor	interacts
ncbigene:3320	Chaperone	ncbigene:1950	Growth factor	interacts
ncbigene:27178	Cytokine	ncbigene:25930	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:26095	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:26469	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5771	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5775	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5778	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5780	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5782	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5783	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:5784	Hydrolase	interacts
ncbigene:27178	Cytokine	ncbigene:84867	Hydrolase	interacts
ncbigene:3606	Cytokine	ncbigene:27178	Cytokine	interacts
ncbigene:8807	Hydrolase	ncbigene:27178	Cytokine	interacts
ncbigene:8809	Hydrolase	ncbigene:27178	Cytokine	interacts
ncbigene:1442	Hormone	ncbigene:5617	Hormone	interacts
ncbigene:2688	Hormone	ncbigene:5617	Hormone	interacts
ncbigene:60	Hydrolase	ncbigene:10987	Hydrolase	interacts
ncbigene:60	Hydrolase	ncbigene:3456	Cytokine	interacts
ncbigene:7474	Developmental protein	ncbigene:1856	Developmental protein	interacts
ncbigene:2535	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:4040	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:4041	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:7471	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:7478	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:7479	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:8321	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:89780	Developmental protein	ncbigene:7474	Developmental protein	interacts
ncbigene:8743	Cytokine	ncbigene:836	Hydrolase	interacts
ncbigene:356	Cytokine	ncbigene:840	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:356	Cytokine	interacts
ncbigene:5340	Hydrolase	ncbigene:5054	Protease inhibitor	interacts
ncbigene:2160	Heparin-binding	ncbigene:5270	Heparin-binding	interacts
ncbigene:5034	Chaperone	ncbigene:338	Heparin-binding	interacts
ncbigene:207	Developmental protein	ncbigene:208	Developmental protein	interacts
ncbigene:3565	Cytokine	ncbigene:3312	Chaperone	interacts
ncbigene:3565	Cytokine	ncbigene:6367	Cytokine	interacts
ncbigene:240	Hydrolase	ncbigene:3565	Cytokine	interacts
ncbigene:3552	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3553	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3569	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3576	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3592	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3593	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:3606	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:6347	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:7124	Cytokine	ncbigene:3565	Cytokine	interacts
ncbigene:27044	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:3265	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:4893	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:55109	Developmental protein	ncbigene:3845	Hydrolase	interacts
ncbigene:5906	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:5908	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:8087	Developmental protein	ncbigene:3845	Hydrolase	interacts
ncbigene:9444	Developmental protein	ncbigene:3845	Hydrolase	interacts
ncbigene:2246	Heparin-binding	ncbigene:2247	Heparin-binding	interacts
ncbigene:2248	Developmental protein	ncbigene:2247	Heparin-binding	interacts
ncbigene:2252	Heparin-binding	ncbigene:2247	Heparin-binding	interacts
ncbigene:2255	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:2247	Heparin-binding	ncbigene:2260	Heparin-binding	interacts
ncbigene:2263	Heparin-binding	ncbigene:2247	Heparin-binding	interacts
ncbigene:27006	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:2247	Heparin-binding	ncbigene:3265	Hydrolase	interacts
ncbigene:2247	Heparin-binding	ncbigene:3845	Hydrolase	interacts
ncbigene:2247	Heparin-binding	ncbigene:4893	Hydrolase	interacts
ncbigene:2249	Heparin-binding	ncbigene:2247	Heparin-binding	interacts
ncbigene:2251	Developmental protein	ncbigene:2247	Heparin-binding	interacts
ncbigene:2254	Heparin-binding	ncbigene:2247	Heparin-binding	interacts
ncbigene:26281	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:8074	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:8817	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:8823	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:9965	Growth factor	ncbigene:2247	Heparin-binding	interacts
ncbigene:1854	Hydrolase	ncbigene:1843	Hydrolase	interacts
ncbigene:3303	Chaperone	ncbigene:1843	Hydrolase	interacts
ncbigene:3304	Chaperone	ncbigene:1843	Hydrolase	interacts
ncbigene:3320	Chaperone	ncbigene:1843	Hydrolase	interacts
ncbigene:23621	Hydrolase	ncbigene:351	Heparin-binding	interacts
ncbigene:5879	Hydrolase	ncbigene:1855	Developmental protein	interacts
ncbigene:5879	Hydrolase	ncbigene:4593	Developmental protein	interacts
ncbigene:5879	Hydrolase	ncbigene:5063	Developmental protein	interacts
ncbigene:5879	Hydrolase	ncbigene:5337	Hydrolase	interacts
ncbigene:5879	Hydrolase	ncbigene:58	Hydrolase	interacts
ncbigene:5879	Hydrolase	ncbigene:5898	Hydrolase	interacts
ncbigene:387	Hydrolase	ncbigene:5879	Hydrolase	interacts
ncbigene:998	Hydrolase	ncbigene:5879	Hydrolase	interacts
ncbigene:4775	Developmental protein	ncbigene:5478	Isomerase	interacts
ncbigene:5530	Hydrolase	ncbigene:5478	Isomerase	interacts
ncbigene:5532	Hydrolase	ncbigene:5478	Isomerase	interacts
ncbigene:840	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:3596	Cytokine	ncbigene:3312	Chaperone	interacts
ncbigene:3596	Cytokine	ncbigene:6367	Cytokine	interacts
ncbigene:3596	Cytokine	ncbigene:9173	Hydrolase	interacts
ncbigene:240	Hydrolase	ncbigene:3596	Cytokine	interacts
ncbigene:3552	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3553	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3569	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3576	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3592	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3593	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:3606	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:6347	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:7124	Cytokine	ncbigene:3596	Cytokine	interacts
ncbigene:839	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:836	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:839	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:840	Hydrolase	interacts
ncbigene:356	Cytokine	ncbigene:841	Hydrolase	interacts
ncbigene:7031	Growth factor	ncbigene:2688	Hormone	interacts
ncbigene:3630	Hormone	ncbigene:776	Ion channel	interacts
ncbigene:1616	Chaperone	ncbigene:3315	Chaperone	interacts
ncbigene:356	Cytokine	ncbigene:3315	Chaperone	interacts
ncbigene:51738	Hormone	ncbigene:5799	Hydrolase	interacts
ncbigene:4803	Protease inhibitor	ncbigene:3265	Hydrolase	interacts
ncbigene:4803	Protease inhibitor	ncbigene:5335	Hydrolase	interacts
ncbigene:488	Translocase	ncbigene:4851	Developmental protein	interacts
ncbigene:488	Translocase	ncbigene:4853	Developmental protein	interacts
ncbigene:488	Translocase	ncbigene:4854	Developmental protein	interacts
ncbigene:488	Translocase	ncbigene:4855	Developmental protein	interacts
ncbigene:387	Hydrolase	ncbigene:5337	Hydrolase	interacts
ncbigene:387	Hydrolase	ncbigene:58	Hydrolase	interacts
ncbigene:5879	Hydrolase	ncbigene:387	Hydrolase	interacts
ncbigene:4323	Hydrolase	ncbigene:7077	Protease inhibitor	interacts
ncbigene:4254	Growth factor	ncbigene:3265	Hydrolase	interacts
ncbigene:3630	Hormone	ncbigene:775	Ion channel	interacts
ncbigene:4914	Developmental protein	ncbigene:5335	Hydrolase	interacts
ncbigene:3458	Cytokine	ncbigene:23586	Hydrolase	interacts
ncbigene:3458	Cytokine	ncbigene:6373	Cytokine	interacts
ncbigene:10728	Chaperone	ncbigene:3458	Cytokine	interacts
ncbigene:1736	Isomerase	ncbigene:3458	Cytokine	interacts
ncbigene:3320	Chaperone	ncbigene:3458	Cytokine	interacts
ncbigene:5663	Hydrolase	ncbigene:10718	Growth factor	interacts
ncbigene:5663	Hydrolase	ncbigene:145957	Growth factor	interacts
ncbigene:5663	Hydrolase	ncbigene:2066	Developmental protein	interacts
ncbigene:5663	Hydrolase	ncbigene:351	Heparin-binding	interacts
ncbigene:5663	Hydrolase	ncbigene:4851	Developmental protein	interacts
ncbigene:5663	Hydrolase	ncbigene:4853	Developmental protein	interacts
ncbigene:5663	Hydrolase	ncbigene:9542	Growth factor	interacts
ncbigene:6387	Cytokine	ncbigene:1759	Hydrolase	interacts
ncbigene:6387	Cytokine	ncbigene:23236	Hydrolase	interacts
ncbigene:6387	Cytokine	ncbigene:3265	Hydrolase	interacts
ncbigene:6387	Cytokine	ncbigene:5335	Hydrolase	interacts
ncbigene:7124	Cytokine	ncbigene:6609	Hydrolase	interacts
ncbigene:7124	Cytokine	ncbigene:835	Hydrolase	interacts
ncbigene:841	Hydrolase	ncbigene:7124	Cytokine	interacts
ncbigene:1050	Developmental protein	ncbigene:7124	Cytokine	interacts
ncbigene:8074	Growth factor	ncbigene:3265	Hydrolase	interacts
ncbigene:8074	Growth factor	ncbigene:3845	Hydrolase	interacts
ncbigene:8074	Growth factor	ncbigene:4893	Hydrolase	interacts
ncbigene:2246	Heparin-binding	ncbigene:8074	Growth factor	interacts
ncbigene:2247	Heparin-binding	ncbigene:8074	Growth factor	interacts
ncbigene:2248	Developmental protein	ncbigene:8074	Growth factor	interacts
ncbigene:2249	Heparin-binding	ncbigene:8074	Growth factor	interacts
ncbigene:2251	Developmental protein	ncbigene:8074	Growth factor	interacts
ncbigene:2252	Heparin-binding	ncbigene:8074	Growth factor	interacts
ncbigene:2254	Heparin-binding	ncbigene:8074	Growth factor	interacts
ncbigene:2255	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:26281	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:27006	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:8817	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:8823	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:9965	Growth factor	ncbigene:8074	Growth factor	interacts
ncbigene:4915	Developmental protein	ncbigene:3265	Hydrolase	interacts
ncbigene:4915	Developmental protein	ncbigene:3845	Hydrolase	interacts
ncbigene:4915	Developmental protein	ncbigene:4893	Hydrolase	interacts
ncbigene:3630	Hormone	ncbigene:5771	Hydrolase	interacts
ncbigene:5747	Developmental protein	ncbigene:3265	Hydrolase	interacts
ncbigene:5747	Developmental protein	ncbigene:387	Hydrolase	interacts
ncbigene:5747	Developmental protein	ncbigene:5879	Hydrolase	interacts
ncbigene:5747	Developmental protein	ncbigene:998	Hydrolase	interacts
ncbigene:843	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:843	Hydrolase	ncbigene:836	Hydrolase	interacts
ncbigene:843	Hydrolase	ncbigene:840	Hydrolase	interacts
ncbigene:2247	Heparin-binding	ncbigene:2263	Heparin-binding	interacts
ncbigene:2253	Developmental protein	ncbigene:2263	Heparin-binding	interacts
ncbigene:3630	Hormone	ncbigene:783	Ion channel	interacts
ncbigene:3592	Cytokine	ncbigene:3593	Cytokine	interacts
ncbigene:8809	Hydrolase	ncbigene:3606	Cytokine	interacts
ncbigene:2535	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:4040	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:4041	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:7471	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:7478	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:7479	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:8321	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:89780	Developmental protein	ncbigene:50964	Heparin-binding	interacts
ncbigene:2246	Heparin-binding	ncbigene:2252	Heparin-binding	interacts
ncbigene:2248	Developmental protein	ncbigene:2252	Heparin-binding	interacts
ncbigene:2255	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:27006	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:2252	Heparin-binding	ncbigene:3265	Hydrolase	interacts
ncbigene:2252	Heparin-binding	ncbigene:3845	Hydrolase	interacts
ncbigene:2252	Heparin-binding	ncbigene:4893	Hydrolase	interacts
ncbigene:2247	Heparin-binding	ncbigene:2252	Heparin-binding	interacts
ncbigene:2249	Heparin-binding	ncbigene:2252	Heparin-binding	interacts
ncbigene:2251	Developmental protein	ncbigene:2252	Heparin-binding	interacts
ncbigene:2254	Heparin-binding	ncbigene:2252	Heparin-binding	interacts
ncbigene:26281	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:8074	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:8817	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:8823	Growth factor	ncbigene:2252	Heparin-binding	interacts
ncbigene:4205	Developmental protein	ncbigene:144195	Developmental protein	interacts
ncbigene:4208	Developmental protein	ncbigene:144195	Developmental protein	interacts
ncbigene:4208	Developmental protein	ncbigene:4878	Hormone	interacts
ncbigene:4208	Developmental protein	ncbigene:58	Hydrolase	interacts
ncbigene:4851	Developmental protein	ncbigene:23129	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:23462	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:23493	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:26508	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:388585	Developmental protein	interacts
ncbigene:4851	Developmental protein	ncbigene:59	Hydrolase	interacts
ncbigene:4853	Developmental protein	ncbigene:3002	Hydrolase	interacts
ncbigene:4853	Developmental protein	ncbigene:388585	Developmental protein	interacts
ncbigene:4853	Developmental protein	ncbigene:59	Hydrolase	interacts
ncbigene:1435	Cytokine	ncbigene:3265	Hydrolase	interacts
ncbigene:4868	Developmental protein	ncbigene:2534	Developmental protein	interacts
ncbigene:4916	Developmental protein	ncbigene:3265	Hydrolase	interacts
ncbigene:4916	Developmental protein	ncbigene:3845	Hydrolase	interacts
ncbigene:4916	Developmental protein	ncbigene:4893	Hydrolase	interacts
ncbigene:650	Cytokine	ncbigene:1482	Developmental protein	interacts
ncbigene:650	Cytokine	ncbigene:1749	Developmental protein	interacts
ncbigene:650	Cytokine	ncbigene:1750	Developmental protein	interacts
ncbigene:487	Translocase	ncbigene:4851	Developmental protein	interacts
ncbigene:487	Translocase	ncbigene:4853	Developmental protein	interacts
ncbigene:487	Translocase	ncbigene:4854	Developmental protein	interacts
ncbigene:487	Translocase	ncbigene:4855	Developmental protein	interacts
ncbigene:5328	Hydrolase	ncbigene:5340	Hydrolase	interacts
ncbigene:192669	Hydrolase	ncbigene:3065	Hydrolase	interacts
ncbigene:2735	Developmental protein	ncbigene:3065	Hydrolase	interacts
ncbigene:4343	Hydrolase	ncbigene:3065	Hydrolase	interacts
ncbigene:5054	Protease inhibitor	ncbigene:3065	Hydrolase	interacts
ncbigene:6591	Developmental protein	ncbigene:3065	Hydrolase	interacts
ncbigene:6615	Developmental protein	ncbigene:3065	Hydrolase	interacts
ncbigene:7057	Heparin-binding	ncbigene:3065	Hydrolase	interacts
ncbigene:3329	Chaperone	ncbigene:4869	Chaperone	interacts
ncbigene:1759	Hydrolase	ncbigene:2147	Hydrolase	interacts
ncbigene:1759	Hydrolase	ncbigene:2554	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:2555	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:2556	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:2557	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:2558	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:2559	Ion channel	interacts
ncbigene:1759	Hydrolase	ncbigene:6351	Cytokine	interacts
ncbigene:1759	Hydrolase	ncbigene:6356	Cytokine	interacts
ncbigene:1759	Hydrolase	ncbigene:6387	Cytokine	interacts
ncbigene:3456	Cytokine	ncbigene:64135	Hydrolase	interacts
ncbigene:3456	Cytokine	ncbigene:87178	Hydrolase	interacts
ncbigene:3440	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3441	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3443	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3444	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3445	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3446	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3448	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3449	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3451	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:3452	Cytokine	ncbigene:3456	Cytokine	interacts
ncbigene:5196	Cytokine	ncbigene:5624	Hydrolase	interacts
ncbigene:79923	Developmental protein	ncbigene:2247	Heparin-binding	interacts
ncbigene:79923	Developmental protein	ncbigene:27022	Developmental protein	interacts
ncbigene:79923	Developmental protein	ncbigene:55211	Developmental protein	interacts
ncbigene:79923	Developmental protein	ncbigene:6657	Developmental protein	interacts
ncbigene:79923	Developmental protein	ncbigene:6997	Growth factor	interacts
ncbigene:79923	Developmental protein	ncbigene:7547	Developmental protein	interacts
ncbigene:5781	Hydrolase	ncbigene:3265	Hydrolase	interacts
ncbigene:5781	Hydrolase	ncbigene:3845	Hydrolase	interacts
ncbigene:5781	Hydrolase	ncbigene:4893	Hydrolase	interacts
ncbigene:5781	Hydrolase	ncbigene:5747	Developmental protein	interacts
ncbigene:5781	Hydrolase	ncbigene:58	Hydrolase	interacts
ncbigene:10630	Developmental protein	ncbigene:5781	Hydrolase	interacts
ncbigene:2534	Developmental protein	ncbigene:5781	Hydrolase	interacts
ncbigene:3082	Growth factor	ncbigene:5781	Hydrolase	interacts
ncbigene:3084	Growth factor	ncbigene:5781	Hydrolase	interacts
ncbigene:3440	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3441	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3443	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3444	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3445	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3446	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3448	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3449	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3451	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3452	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3456	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:3458	Cytokine	ncbigene:5781	Hydrolase	interacts
ncbigene:4254	Growth factor	ncbigene:5781	Hydrolase	interacts
ncbigene:4313	Hydrolase	ncbigene:8434	Protease inhibitor	interacts
ncbigene:7077	Protease inhibitor	ncbigene:8434	Protease inhibitor	interacts
ncbigene:50674	Developmental protein	ncbigene:3642	Developmental protein	interacts
ncbigene:50674	Developmental protein	ncbigene:4760	Developmental protein	interacts
ncbigene:50674	Developmental protein	ncbigene:4821	Developmental protein	interacts
ncbigene:50674	Developmental protein	ncbigene:5078	Developmental protein	interacts
ncbigene:10987	Hydrolase	ncbigene:2056	Hormone	interacts
ncbigene:10987	Hydrolase	ncbigene:7422	Heparin-binding	interacts
ncbigene:6868	Hydrolase	ncbigene:10718	Growth factor	interacts
ncbigene:6868	Hydrolase	ncbigene:145957	Growth factor	interacts
ncbigene:6868	Hydrolase	ncbigene:2066	Developmental protein	interacts
ncbigene:6868	Hydrolase	ncbigene:28514	Developmental protein	interacts
ncbigene:6868	Hydrolase	ncbigene:4851	Developmental protein	interacts
ncbigene:6868	Hydrolase	ncbigene:9542	Growth factor	interacts
ncbigene:1081	Hormone	ncbigene:3624	Growth factor	interacts
ncbigene:2488	Hormone	ncbigene:3624	Growth factor	interacts
ncbigene:5747	Developmental protein	ncbigene:2048	Developmental protein	interacts
ncbigene:5879	Hydrolase	ncbigene:2048	Developmental protein	interacts
ncbigene:835	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:837	Hydrolase	ncbigene:1973	Hydrolase	interacts
ncbigene:837	Hydrolase	ncbigene:834	Hydrolase	interacts
ncbigene:5664	Hydrolase	ncbigene:4851	Developmental protein	interacts
ncbigene:5664	Hydrolase	ncbigene:4853	Developmental protein	interacts
ncbigene:2246	Heparin-binding	ncbigene:2255	Growth factor	interacts
ncbigene:2248	Developmental protein	ncbigene:2255	Growth factor	interacts
ncbigene:2252	Heparin-binding	ncbigene:2255	Growth factor	interacts
ncbigene:2255	Growth factor	ncbigene:256297	Developmental protein	interacts
ncbigene:27006	Growth factor	ncbigene:2255	Growth factor	interacts
ncbigene:2255	Growth factor	ncbigene:3265	Hydrolase	interacts
ncbigene:2255	Growth factor	ncbigene:3651	Developmental protein	interacts
ncbigene:2255	Growth factor	ncbigene:3845	Hydrolase	interacts
ncbigene:2255	Growth factor	ncbigene:4893	Hydrolase	interacts
ncbigene:2247	Heparin-binding	ncbigene:2255	Growth factor	interacts
ncbigene:2249	Heparin-binding	ncbigene:2255	Growth factor	interacts
ncbigene:2251	Developmental protein	ncbigene:2255	Growth factor	interacts
ncbigene:2254	Heparin-binding	ncbigene:2255	Growth factor	interacts
ncbigene:26281	Growth factor	ncbigene:2255	Growth factor	interacts
ncbigene:8074	Growth factor	ncbigene:2255	Growth factor	interacts
ncbigene:8817	Growth factor	ncbigene:2255	Growth factor	interacts
ncbigene:8823	Growth factor	ncbigene:2255	Growth factor	interacts
ncbigene:3301	Chaperone	ncbigene:10294	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:3303	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:3304	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:3306	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:3312	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:3337	Chaperone	interacts
ncbigene:3301	Chaperone	ncbigene:55466	Chaperone	interacts
ncbigene:102	Hydrolase	ncbigene:351	Heparin-binding	interacts
ncbigene:2155	Hydrolase	ncbigene:7035	Protease inhibitor	interacts
ncbigene:3990	Heparin-binding	ncbigene:338	Heparin-binding	interacts
ncbigene:3990	Heparin-binding	ncbigene:348	Heparin-binding	interacts
ncbigene:5777	Hydrolase	ncbigene:2688	Hormone	interacts
ncbigene:10630	Developmental protein	ncbigene:5777	Hydrolase	interacts
ncbigene:2534	Developmental protein	ncbigene:5777	Hydrolase	interacts
ncbigene:3440	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3441	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3443	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3444	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3445	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3446	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3448	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3449	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3451	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3452	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3456	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3458	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:3562	Cytokine	ncbigene:5777	Hydrolase	interacts
ncbigene:4254	Growth factor	ncbigene:5777	Hydrolase	interacts
ncbigene:5154	Developmental protein	ncbigene:5335	Hydrolase	interacts
ncbigene:4855	Developmental protein	ncbigene:23462	Developmental protein	interacts
ncbigene:4855	Developmental protein	ncbigene:23493	Developmental protein	interacts
ncbigene:4855	Developmental protein	ncbigene:388585	Developmental protein	interacts
ncbigene:4855	Developmental protein	ncbigene:59	Hydrolase	interacts
ncbigene:387	Hydrolase	ncbigene:6091	Developmental protein	interacts
ncbigene:3169	Developmental protein	ncbigene:7031	Growth factor	interacts
ncbigene:2160	Heparin-binding	ncbigene:3053	Heparin-binding	interacts
ncbigene:2147	Hydrolase	ncbigene:462	Heparin-binding	interacts
ncbigene:2158	Hydrolase	ncbigene:462	Heparin-binding	interacts
ncbigene:2159	Hydrolase	ncbigene:462	Heparin-binding	interacts
ncbigene:2160	Heparin-binding	ncbigene:462	Heparin-binding	interacts
ncbigene:4593	Developmental protein	ncbigene:5747	Developmental protein	interacts
ncbigene:4593	Developmental protein	ncbigene:5879	Hydrolase	interacts
ncbigene:4593	Developmental protein	ncbigene:998	Hydrolase	interacts
ncbigene:1134	Ion channel	ncbigene:5335	Hydrolase	interacts
ncbigene:2735	Developmental protein	ncbigene:3066	Hydrolase	interacts
ncbigene:3569	Cytokine	ncbigene:5791	Hydrolase	interacts
ncbigene:2535	Developmental protein	ncbigene:22943	Developmental protein	interacts
ncbigene:4040	Developmental protein	ncbigene:22943	Developmental protein	interacts
