source	source_node_type	target	target_node_type	edge_type
pubchem.compound:4171	Compound	ncbigene:3358	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:3361	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:3357	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:3363	Gene	upregulates
pubchem.compound:4171	Compound	GO:0043085	Biological Process	induces
pubchem.compound:4171	Compound	ncbigene:3354	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:3350	Gene	upregulates
pubchem.compound:4171	Compound	GO:0016192	Biological Process	induces
pubchem.compound:4171	Compound	ncbigene:2641	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:1132	Gene	upregulates
pubchem.compound:4171	Compound	GO:0030154	Biological Process	induces
pubchem.compound:4171	Compound	ncbigene:6752	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:150	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:7392	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:1524	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:358	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:154	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:57413	Gene	downregulates
pubchem.compound:4171	Compound	GO:0042592	Biological Process	induces
pubchem.compound:4171	Compound	ncbigene:2697	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:5739	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:153	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:3362	Gene	upregulates
pubchem.compound:4171	Compound	ncbigene:136	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:3565	Gene	downregulates
pubchem.compound:4171	Compound	ncbigene:11255	Gene	upregulates
ncbigene:10313	Gene	GO:0016192	Biological Process	participates
ncbigene:161	Gene	ncbigene:29924	Gene	interacts
ncbigene:161	Gene	ncbigene:22905	Gene	interacts
ncbigene:161	Gene	GO:0016192	Biological Process	participates
ncbigene:161	Gene	ncbigene:29978	Gene	interacts
ncbigene:6812	Gene	ncbigene:2571	Gene	interacts
ncbigene:6812	Gene	GO:0016192	Biological Process	participates
ncbigene:6812	Gene	GO:0050821	Biological Process	participates
ncbigene:6812	Gene	ncbigene:3064	Gene	interacts
ncbigene:116442	Gene	GO:0006914	Biological Process	participates
ncbigene:116442	Gene	GO:0016192	Biological Process	participates
ncbigene:116442	Gene	ncbigene:8878	Gene	interacts
ncbigene:5119	Gene	GO:0006914	Biological Process	participates
ncbigene:5119	Gene	GO:0051301	Biological Process	participates
ncbigene:5119	Gene	GO:0016192	Biological Process	participates
ncbigene:5584	Gene	GO:0007010	Biological Process	participates
ncbigene:5584	Gene	ncbigene:56288	Gene	interacts
ncbigene:5584	Gene	GO:0016192	Biological Process	participates
ncbigene:5584	Gene	GO:0061024	Biological Process	participates
ncbigene:5584	Gene	ncbigene:1956	Gene	interacts
ncbigene:10121	Gene	GO:0016192	Biological Process	participates
ncbigene:10121	Gene	ncbigene:2288	Gene	interacts
ncbigene:10121	Gene	ncbigene:2908	Gene	interacts
ncbigene:382	Gene	GO:0007155	Biological Process	participates
ncbigene:382	Gene	GO:0007049	Biological Process	participates
ncbigene:382	Gene	GO:0030154	Biological Process	participates
ncbigene:382	Gene	GO:0051301	Biological Process	participates
ncbigene:382	Gene	GO:0016192	Biological Process	participates
ncbigene:382	Gene	ncbigene:11033	Gene	interacts
ncbigene:382	Gene	ncbigene:9341	Gene	interacts
ncbigene:4905	Gene	GO:0016192	Biological Process	participates
ncbigene:4905	Gene	ncbigene:5864	Gene	interacts
ncbigene:4905	Gene	ncbigene:127833	Gene	interacts
ncbigene:4905	Gene	ncbigene:440279	Gene	interacts
ncbigene:23209	Gene	ncbigene:831	Gene	interacts
ncbigene:23209	Gene	GO:0016192	Biological Process	participates
ncbigene:23209	Gene	ncbigene:5568	Gene	interacts
ncbigene:51552	Gene	GO:0032880	Biological Process	participates
ncbigene:51552	Gene	GO:0016192	Biological Process	participates
ncbigene:51552	Gene	ncbigene:11336	Gene	interacts
ncbigene:51552	Gene	ncbigene:23216	Gene	interacts
ncbigene:51552	Gene	ncbigene:54536	Gene	interacts
ncbigene:25977	Gene	ncbigene:22905	Gene	interacts
ncbigene:25977	Gene	GO:0016192	Biological Process	participates
ncbigene:25977	Gene	ncbigene:29978	Gene	interacts
ncbigene:25977	Gene	ncbigene:29924	Gene	interacts
ncbigene:144165	Gene	GO:0030705	Biological Process	participates
ncbigene:144165	Gene	GO:0016192	Biological Process	participates
ncbigene:9727	Gene	GO:0007049	Biological Process	participates
ncbigene:9727	Gene	GO:0051301	Biological Process	participates
ncbigene:9727	Gene	GO:0016192	Biological Process	participates
ncbigene:8301	Gene	ncbigene:915	Gene	interacts
ncbigene:8301	Gene	GO:0032880	Biological Process	participates
ncbigene:8301	Gene	GO:0016192	Biological Process	participates
pubchem.compound:34359	Compound	GO:0008283	Biological Process	induces
pubchem.compound:34359	Compound	GO:0006520	Biological Process	induces
pubchem.compound:34359	Compound	GO:0030154	Biological Process	induces
pubchem.compound:34359	Compound	GO:0007005	Biological Process	induces
pubchem.compound:34359	Compound	GO:0042592	Biological Process	induces
pubchem.compound:34359	Compound	GO:0043085	Biological Process	induces
pubchem.compound:34359	Compound	ncbigene:1644	Gene	downregulates
pubchem.compound:34359	Compound	GO:0016192	Biological Process	induces
pubchem.compound:34359	Compound	GO:0040011	Biological Process	induces
pubchem.compound:34359	Compound	GO:0050877	Biological Process	induces
pubchem.compound:34359	Compound	GO:0048646	Biological Process	induces
pubchem.compound:34359	Compound	GO:0007267	Biological Process	induces
pubchem.compound:2083	Compound	ncbigene:9451	Gene	downregulates
pubchem.compound:2083	Compound	GO:0007165	Biological Process	induces
pubchem.compound:2083	Compound	ncbigene:4318	Gene	upregulates
pubchem.compound:2083	Compound	ncbigene:154	Gene	upregulates
pubchem.compound:2083	Compound	ncbigene:3586	Gene	upregulates
pubchem.compound:2083	Compound	GO:0007034	Biological Process	induces
pubchem.compound:2083	Compound	ncbigene:1080	Gene	upregulates
pubchem.compound:2083	Compound	ncbigene:2147	Gene	upregulates
pubchem.compound:2083	Compound	GO:0016192	Biological Process	induces
pubchem.compound:2083	Compound	ncbigene:153	Gene	upregulates
pubchem.compound:2083	Compound	GO:0042592	Biological Process	induces
ncbigene:55738	Gene	ncbigene:11014	Gene	interacts
ncbigene:55738	Gene	GO:0016192	Biological Process	participates
ncbigene:55738	Gene	ncbigene:11015	Gene	interacts
ncbigene:163	Gene	GO:0016192	Biological Process	participates
ncbigene:163	Gene	ncbigene:29924	Gene	interacts
ncbigene:163	Gene	ncbigene:22905	Gene	interacts
ncbigene:9479	Gene	GO:0016192	Biological Process	participates
ncbigene:5867	Gene	ncbigene:23163	Gene	interacts
ncbigene:5867	Gene	GO:0016192	Biological Process	participates
ncbigene:5867	Gene	ncbigene:4233	Gene	interacts
ncbigene:53916	Gene	ncbigene:23163	Gene	interacts
ncbigene:53916	Gene	GO:0016192	Biological Process	participates
ncbigene:53916	Gene	ncbigene:1398	Gene	interacts
ncbigene:53916	Gene	ncbigene:382	Gene	interacts
ncbigene:5861	Gene	ncbigene:203228	Gene	interacts
ncbigene:5861	Gene	ncbigene:10972	Gene	interacts
ncbigene:5861	Gene	GO:0006914	Biological Process	participates
ncbigene:5861	Gene	GO:0016192	Biological Process	participates
ncbigene:27183	Gene	GO:0032880	Biological Process	participates
ncbigene:27183	Gene	GO:0006914	Biological Process	participates
ncbigene:27183	Gene	GO:0016192	Biological Process	participates
ncbigene:27183	Gene	GO:0051301	Biological Process	participates
ncbigene:27183	Gene	ncbigene:79643	Gene	interacts
ncbigene:9043	Gene	ncbigene:382	Gene	interacts
ncbigene:9043	Gene	GO:0016192	Biological Process	participates
ncbigene:8546	Gene	GO:0000902	Biological Process	participates
ncbigene:8546	Gene	GO:0016192	Biological Process	participates
ncbigene:8546	Gene	ncbigene:3845	Gene	interacts
ncbigene:8546	Gene	ncbigene:7529	Gene	interacts
ncbigene:8546	Gene	GO:0050790	Biological Process	participates
pubchem.compound:448537	Compound	ncbigene:4739	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:6319	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:268	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2260	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:83719	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7299	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2100	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:23508	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7048	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:51738	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:5020	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:51083	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:599	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:79084	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2597	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3814	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:1392	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2957	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:10768	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:186	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6750	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:6340	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4170	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5914	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:57099	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:901	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2971	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2252	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2064	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:100	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6772	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4314	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6863	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3589	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:220	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7157	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7474	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4881	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7846	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4953	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3150	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6590	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4057	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5241	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:220074	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3990	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:9429	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4869	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5268	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4914	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3625	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6337	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4087	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1378	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6198	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1906	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:5728	Gene	upregulates
pubchem.compound:448537	Compound	GO:0043085	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:80139	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:84634	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4128	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3485	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5617	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7706	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:627	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:463	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1718	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:894	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3953	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1548	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:999	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3090	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5179	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7071	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5816	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:842	Gene	downregulates
pubchem.compound:448537	Compound	GO:0007049	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:4041	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7277	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2752	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5743	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3832	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5270	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3479	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4654	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:54361	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2962	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3269	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6387	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4922	Gene	upregulates
pubchem.compound:448537	Compound	GO:0008283	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:952	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1950	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:338	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:57535	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2153	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2697	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4088	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4318	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3574	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3605	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2908	Gene	upregulates
pubchem.compound:448537	Compound	GO:0030154	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:55503	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:51807	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:793	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5774	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:866	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:8877	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4036	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4846	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4803	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3487	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:654	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5742	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:183	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1362	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:10400	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4886	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3481	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3162	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3667	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:285	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7166	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:348	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:50964	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3553	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:6497	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4804	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:8828	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:121278	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:54828	Gene	upregulates
pubchem.compound:448537	Compound	GO:0044281	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:2876	Gene	upregulates
pubchem.compound:448537	Compound	GO:0002376	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:5024	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:8988	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:552	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1509	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:11098	Gene	upregulates
pubchem.compound:448537	Compound	GO:0048856	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:1044	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:10673	Gene	upregulates
pubchem.compound:448537	Compound	GO:0042592	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:2925	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:23569	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5054	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:551	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:6019	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6696	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6584	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3315	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2896	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1969	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:23621	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:5757	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1956	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3725	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3169	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:28992	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6935	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:5894	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4023	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3952	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4843	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:1636	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4987	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6899	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:8115	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5741	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:1395	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:64816	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3351	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:367	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7077	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3489	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:80896	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:6347	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:85480	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2247	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1393	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:595	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7486	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:5016	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4137	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2877	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5168	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7040	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:920	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6513	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:558	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:672	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:19	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6667	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2194	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5781	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3992	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:1191	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:760	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:358	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6999	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3565	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1312	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:949	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:57007	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3214	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1401	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:22796	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3660	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6774	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4159	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7124	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3206	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7781	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:659	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:146	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:4851	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3350	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:9622	Gene	upregulates
pubchem.compound:448537	Compound	GO:0016192	Biological Process	induces
pubchem.compound:448537	Compound	ncbigene:2960	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3586	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:795	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4313	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2160	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5021	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:7477	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2353	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:27043	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6776	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:598	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:860	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2066	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:3976	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:950	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:4323	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:1581	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:216	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3309	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:6777	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2155	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:26018	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:213	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:30009	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:2796	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:3558	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:84790	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:29760	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:7015	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:8614	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:5468	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:148	Gene	downregulates
pubchem.compound:448537	Compound	ncbigene:2735	Gene	upregulates
pubchem.compound:448537	Compound	ncbigene:8202	Gene	upregulates
ncbigene:1176	Gene	GO:0016192	Biological Process	participates
ncbigene:1175	Gene	ncbigene:29924	Gene	interacts
ncbigene:1175	Gene	ncbigene:9463	Gene	interacts
ncbigene:1175	Gene	ncbigene:22905	Gene	interacts
ncbigene:1175	Gene	GO:0016192	Biological Process	participates
ncbigene:9135	Gene	GO:0007165	Biological Process	participates
ncbigene:9135	Gene	GO:0016192	Biological Process	participates
ncbigene:26985	Gene	GO:0016192	Biological Process	participates
ncbigene:23431	Gene	GO:0006605	Biological Process	participates
ncbigene:23431	Gene	GO:0016192	Biological Process	participates
ncbigene:9882	Gene	ncbigene:5872	Gene	interacts
ncbigene:9882	Gene	ncbigene:51552	Gene	interacts
ncbigene:9882	Gene	GO:0016192	Biological Process	participates
ncbigene:11154	Gene	GO:0006605	Biological Process	participates
ncbigene:11154	Gene	GO:0016192	Biological Process	participates
pubchem.compound:564	Compound	ncbigene:3586	Gene	downregulates
pubchem.compound:564	Compound	GO:0008219	Biological Process	induces
pubchem.compound:564	Compound	GO:0044281	Biological Process	induces
pubchem.compound:564	Compound	GO:0050877	Biological Process	induces
pubchem.compound:564	Compound	ncbigene:5340	Gene	downregulates
pubchem.compound:564	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:564	Compound	ncbigene:10907	Gene	downregulates
pubchem.compound:564	Compound	GO:0007165	Biological Process	induces
pubchem.compound:564	Compound	GO:0006629	Biological Process	induces
pubchem.compound:564	Compound	GO:0016192	Biological Process	induces
pubchem.compound:564	Compound	ncbigene:5327	Gene	downregulates
ncbigene:400	Gene	GO:0016192	Biological Process	participates
ncbigene:23095	Gene	GO:0030705	Biological Process	participates
ncbigene:23095	Gene	GO:0016192	Biological Process	participates
pubchem.compound:5983	Compound	GO:0007010	Biological Process	induces
pubchem.compound:5983	Compound	GO:0032880	Biological Process	induces
pubchem.compound:5983	Compound	ncbigene:590	Gene	downregulates
pubchem.compound:5983	Compound	GO:0022607	Biological Process	induces
pubchem.compound:5983	Compound	GO:0051276	Biological Process	induces
pubchem.compound:5983	Compound	GO:0016485	Biological Process	induces
pubchem.compound:5983	Compound	GO:0007017	Biological Process	induces
pubchem.compound:5983	Compound	ncbigene:4353	Gene	downregulates
pubchem.compound:5983	Compound	ncbigene:627	Gene	upregulates
pubchem.compound:5983	Compound	GO:0050790	Biological Process	induces
pubchem.compound:5983	Compound	GO:0006259	Biological Process	induces
pubchem.compound:5983	Compound	ncbigene:43	Gene	downregulates
pubchem.compound:5983	Compound	GO:0006805	Biological Process	induces
pubchem.compound:5983	Compound	GO:0007155	Biological Process	induces
pubchem.compound:5983	Compound	ncbigene:11067	Gene	upregulates
pubchem.compound:5983	Compound	ncbigene:9407	Gene	downregulates
pubchem.compound:5983	Compound	GO:0050877	Biological Process	induces
pubchem.compound:5983	Compound	GO:0016192	Biological Process	induces
pubchem.compound:5983	Compound	GO:0006913	Biological Process	induces
ncbigene:26286	Gene	ncbigene:11014	Gene	interacts
ncbigene:26286	Gene	ncbigene:11015	Gene	interacts
ncbigene:26286	Gene	GO:0016192	Biological Process	participates
ncbigene:381	Gene	GO:0016192	Biological Process	participates
