source	target	edge_type	source_node_type	target_node_type
ncbigene:125962	ncbigene:2782	interacts	Gene	Gene
ncbigene:125962	ncbigene:51764	interacts	Gene	Gene
ncbigene:125962	GO:0007165	participates	Gene	Biological Process
ncbigene:125963	ncbigene:2782	interacts	Gene	Gene
ncbigene:125963	ncbigene:51764	interacts	Gene	Gene
ncbigene:125963	GO:0007165	participates	Gene	Biological Process
ncbigene:126370	ncbigene:51764	interacts	Gene	Gene
ncbigene:126370	GO:0007165	participates	Gene	Biological Process
ncbigene:126541	ncbigene:2782	interacts	Gene	Gene
ncbigene:126541	ncbigene:51764	interacts	Gene	Gene
ncbigene:127059	ncbigene:2782	interacts	Gene	Gene
ncbigene:127059	ncbigene:51764	interacts	Gene	Gene
ncbigene:127062	ncbigene:2782	interacts	Gene	Gene
ncbigene:127062	ncbigene:51764	interacts	Gene	Gene
ncbigene:127064	ncbigene:2782	interacts	Gene	Gene
ncbigene:127064	ncbigene:51764	interacts	Gene	Gene
ncbigene:127066	ncbigene:2782	interacts	Gene	Gene
ncbigene:127066	ncbigene:51764	interacts	Gene	Gene
ncbigene:127068	ncbigene:2782	interacts	Gene	Gene
ncbigene:127068	ncbigene:51764	interacts	Gene	Gene
ncbigene:127069	ncbigene:2782	interacts	Gene	Gene
ncbigene:127069	ncbigene:51764	interacts	Gene	Gene
ncbigene:127074	ncbigene:2782	interacts	Gene	Gene
ncbigene:127074	ncbigene:51764	interacts	Gene	Gene
ncbigene:127077	ncbigene:2782	interacts	Gene	Gene
ncbigene:127077	ncbigene:51764	interacts	Gene	Gene
ncbigene:127385	ncbigene:51764	interacts	Gene	Gene
ncbigene:127623	ncbigene:51764	interacts	Gene	Gene
ncbigene:128360	ncbigene:2782	interacts	Gene	Gene
ncbigene:128360	ncbigene:51764	interacts	Gene	Gene
ncbigene:128366	ncbigene:2782	interacts	Gene	Gene
ncbigene:128366	ncbigene:51764	interacts	Gene	Gene
ncbigene:128367	ncbigene:2782	interacts	Gene	Gene
ncbigene:128367	ncbigene:51764	interacts	Gene	Gene
ncbigene:128368	ncbigene:409	interacts	Gene	Gene
ncbigene:128371	ncbigene:2782	interacts	Gene	Gene
ncbigene:128371	ncbigene:51764	interacts	Gene	Gene
ncbigene:128372	ncbigene:2782	interacts	Gene	Gene
ncbigene:128372	ncbigene:51764	interacts	Gene	Gene
ncbigene:130075	ncbigene:51764	interacts	Gene	Gene
ncbigene:134083	ncbigene:2782	interacts	Gene	Gene
ncbigene:134083	ncbigene:51764	interacts	Gene	Gene
ncbigene:135924	ncbigene:2782	interacts	Gene	Gene
ncbigene:135924	ncbigene:51764	interacts	Gene	Gene
ncbigene:135941	ncbigene:2782	interacts	Gene	Gene
ncbigene:135941	ncbigene:51764	interacts	Gene	Gene
ncbigene:135946	ncbigene:2782	interacts	Gene	Gene
ncbigene:135946	ncbigene:51764	interacts	Gene	Gene
ncbigene:135948	ncbigene:2782	interacts	Gene	Gene
ncbigene:135948	ncbigene:51764	interacts	Gene	Gene
ncbigene:138799	ncbigene:2782	interacts	Gene	Gene
ncbigene:138799	ncbigene:51764	interacts	Gene	Gene
ncbigene:138802	ncbigene:2782	interacts	Gene	Gene
ncbigene:138802	ncbigene:51764	interacts	Gene	Gene
ncbigene:138803	ncbigene:51764	interacts	Gene	Gene
ncbigene:138804	ncbigene:2782	interacts	Gene	Gene
ncbigene:138804	ncbigene:51764	interacts	Gene	Gene
ncbigene:138805	ncbigene:2782	interacts	Gene	Gene
ncbigene:138805	ncbigene:51764	interacts	Gene	Gene
ncbigene:138881	ncbigene:2782	interacts	Gene	Gene
ncbigene:138881	ncbigene:51764	interacts	Gene	Gene
ncbigene:138881	GO:0007165	participates	Gene	Biological Process
ncbigene:138882	ncbigene:2782	interacts	Gene	Gene
ncbigene:138882	ncbigene:51764	interacts	Gene	Gene
ncbigene:138882	GO:0007165	participates	Gene	Biological Process
ncbigene:138883	ncbigene:51764	interacts	Gene	Gene
ncbigene:138883	GO:0007165	participates	Gene	Biological Process
ncbigene:143502	ncbigene:2782	interacts	Gene	Gene
ncbigene:143502	ncbigene:51764	interacts	Gene	Gene
ncbigene:143503	ncbigene:2782	interacts	Gene	Gene
ncbigene:143503	ncbigene:51764	interacts	Gene	Gene
ncbigene:144124	ncbigene:2782	interacts	Gene	Gene
ncbigene:144124	ncbigene:51764	interacts	Gene	Gene
ncbigene:144125	ncbigene:2782	interacts	Gene	Gene
ncbigene:144125	ncbigene:51764	interacts	Gene	Gene
ncbigene:150681	ncbigene:2782	interacts	Gene	Gene
ncbigene:150681	ncbigene:51764	interacts	Gene	Gene
ncbigene:158131	ncbigene:2782	interacts	Gene	Gene
ncbigene:158131	ncbigene:51764	interacts	Gene	Gene
ncbigene:158131	GO:0007165	participates	Gene	Biological Process
ncbigene:162998	ncbigene:2782	interacts	Gene	Gene
ncbigene:162998	ncbigene:51764	interacts	Gene	Gene
ncbigene:162998	GO:0007165	participates	Gene	Biological Process
ncbigene:196335	ncbigene:2782	interacts	Gene	Gene
ncbigene:196335	ncbigene:51764	interacts	Gene	Gene
ncbigene:219417	ncbigene:2782	interacts	Gene	Gene
ncbigene:219417	ncbigene:51764	interacts	Gene	Gene
ncbigene:219428	ncbigene:2782	interacts	Gene	Gene
ncbigene:219428	ncbigene:51764	interacts	Gene	Gene
ncbigene:219429	ncbigene:2782	interacts	Gene	Gene
ncbigene:219429	ncbigene:51764	interacts	Gene	Gene
ncbigene:219431	ncbigene:2782	interacts	Gene	Gene
ncbigene:219431	ncbigene:51764	interacts	Gene	Gene
ncbigene:219432	ncbigene:2782	interacts	Gene	Gene
ncbigene:219432	ncbigene:51764	interacts	Gene	Gene
ncbigene:219436	ncbigene:2782	interacts	Gene	Gene
ncbigene:219436	ncbigene:51764	interacts	Gene	Gene
ncbigene:219437	ncbigene:2782	interacts	Gene	Gene
ncbigene:219437	ncbigene:51764	interacts	Gene	Gene
ncbigene:219438	ncbigene:2782	interacts	Gene	Gene
ncbigene:219438	ncbigene:51764	interacts	Gene	Gene
ncbigene:219447	ncbigene:2782	interacts	Gene	Gene
ncbigene:219447	ncbigene:51764	interacts	Gene	Gene
ncbigene:219453	ncbigene:2782	interacts	Gene	Gene
ncbigene:219453	ncbigene:51764	interacts	Gene	Gene
ncbigene:219464	ncbigene:2782	interacts	Gene	Gene
ncbigene:219464	ncbigene:51764	interacts	Gene	Gene
ncbigene:219469	ncbigene:2782	interacts	Gene	Gene
ncbigene:219469	ncbigene:51764	interacts	Gene	Gene
ncbigene:219473	ncbigene:2782	interacts	Gene	Gene
ncbigene:219473	ncbigene:51764	interacts	Gene	Gene
ncbigene:219477	ncbigene:2782	interacts	Gene	Gene
ncbigene:219477	ncbigene:51764	interacts	Gene	Gene
ncbigene:219479	ncbigene:2782	interacts	Gene	Gene
ncbigene:219479	ncbigene:51764	interacts	Gene	Gene
ncbigene:219482	ncbigene:2782	interacts	Gene	Gene
ncbigene:219482	ncbigene:51764	interacts	Gene	Gene
ncbigene:219484	ncbigene:2782	interacts	Gene	Gene
ncbigene:219484	ncbigene:51764	interacts	Gene	Gene
ncbigene:219487	ncbigene:2782	interacts	Gene	Gene
ncbigene:219487	ncbigene:51764	interacts	Gene	Gene
ncbigene:219493	ncbigene:2782	interacts	Gene	Gene
ncbigene:219493	ncbigene:51764	interacts	Gene	Gene
ncbigene:219858	ncbigene:2782	interacts	Gene	Gene
ncbigene:219858	ncbigene:51764	interacts	Gene	Gene
ncbigene:219865	ncbigene:2782	interacts	Gene	Gene
ncbigene:219865	ncbigene:51764	interacts	Gene	Gene
ncbigene:219869	ncbigene:2782	interacts	Gene	Gene
ncbigene:219869	ncbigene:51764	interacts	Gene	Gene
ncbigene:219870	ncbigene:2782	interacts	Gene	Gene
ncbigene:219870	ncbigene:51764	interacts	Gene	Gene
ncbigene:219873	ncbigene:2782	interacts	Gene	Gene
ncbigene:219873	ncbigene:51764	interacts	Gene	Gene
ncbigene:219874	ncbigene:51764	interacts	Gene	Gene
ncbigene:219875	ncbigene:2782	interacts	Gene	Gene
ncbigene:219875	ncbigene:51764	interacts	Gene	Gene
ncbigene:219952	ncbigene:2782	interacts	Gene	Gene
ncbigene:219952	ncbigene:51764	interacts	Gene	Gene
ncbigene:219954	ncbigene:2782	interacts	Gene	Gene
ncbigene:219954	ncbigene:51764	interacts	Gene	Gene
ncbigene:219956	ncbigene:2782	interacts	Gene	Gene
ncbigene:219956	ncbigene:51764	interacts	Gene	Gene
ncbigene:219957	ncbigene:51764	interacts	Gene	Gene
ncbigene:219958	ncbigene:2782	interacts	Gene	Gene
ncbigene:219958	ncbigene:51764	interacts	Gene	Gene
ncbigene:219958	GO:0007165	participates	Gene	Biological Process
ncbigene:219959	ncbigene:2782	interacts	Gene	Gene
ncbigene:219959	ncbigene:51764	interacts	Gene	Gene
ncbigene:219959	GO:0007165	participates	Gene	Biological Process
ncbigene:219960	ncbigene:2782	interacts	Gene	Gene
ncbigene:219960	ncbigene:51764	interacts	Gene	Gene
ncbigene:219965	ncbigene:2782	interacts	Gene	Gene
ncbigene:219965	ncbigene:51764	interacts	Gene	Gene
ncbigene:219968	ncbigene:2782	interacts	Gene	Gene
ncbigene:219968	ncbigene:51764	interacts	Gene	Gene
ncbigene:219981	ncbigene:2782	interacts	Gene	Gene
ncbigene:219981	ncbigene:51764	interacts	Gene	Gene
ncbigene:219982	ncbigene:2782	interacts	Gene	Gene
ncbigene:219982	ncbigene:51764	interacts	Gene	Gene
ncbigene:219983	ncbigene:2782	interacts	Gene	Gene
ncbigene:219983	ncbigene:51764	interacts	Gene	Gene
ncbigene:219986	ncbigene:2782	interacts	Gene	Gene
ncbigene:219986	ncbigene:51764	interacts	Gene	Gene
ncbigene:23538	ncbigene:2782	interacts	Gene	Gene
ncbigene:23538	ncbigene:51764	interacts	Gene	Gene
ncbigene:23538	GO:0007165	participates	Gene	Biological Process
ncbigene:254783	ncbigene:2782	interacts	Gene	Gene
ncbigene:254783	ncbigene:51764	interacts	Gene	Gene
ncbigene:254786	ncbigene:409	interacts	Gene	Gene
ncbigene:254879	ncbigene:2782	interacts	Gene	Gene
ncbigene:254879	ncbigene:51764	interacts	Gene	Gene
ncbigene:254973	ncbigene:2782	interacts	Gene	Gene
ncbigene:254973	ncbigene:51764	interacts	Gene	Gene
ncbigene:254973	GO:0007165	participates	Gene	Biological Process
ncbigene:255725	ncbigene:2782	interacts	Gene	Gene
ncbigene:255725	ncbigene:51764	interacts	Gene	Gene
ncbigene:256144	ncbigene:2782	interacts	Gene	Gene
ncbigene:256144	ncbigene:51764	interacts	Gene	Gene
ncbigene:256148	ncbigene:2782	interacts	Gene	Gene
ncbigene:256148	ncbigene:51764	interacts	Gene	Gene
ncbigene:26188	ncbigene:2782	interacts	Gene	Gene
ncbigene:26188	ncbigene:51764	interacts	Gene	Gene
ncbigene:26188	GO:0007165	participates	Gene	Biological Process
ncbigene:26189	ncbigene:2782	interacts	Gene	Gene
ncbigene:26189	ncbigene:51764	interacts	Gene	Gene
ncbigene:26189	GO:0007165	participates	Gene	Biological Process
ncbigene:26211	ncbigene:2782	interacts	Gene	Gene
ncbigene:26211	ncbigene:51764	interacts	Gene	Gene
ncbigene:26211	GO:0007165	participates	Gene	Biological Process
ncbigene:26212	ncbigene:2782	interacts	Gene	Gene
ncbigene:26212	ncbigene:51764	interacts	Gene	Gene
ncbigene:26219	ncbigene:2782	interacts	Gene	Gene
ncbigene:26219	ncbigene:51764	interacts	Gene	Gene
ncbigene:26219	GO:0007165	participates	Gene	Biological Process
ncbigene:26245	ncbigene:409	interacts	Gene	Gene
ncbigene:26246	ncbigene:2782	interacts	Gene	Gene
ncbigene:26246	ncbigene:51764	interacts	Gene	Gene
ncbigene:26248	ncbigene:51764	interacts	Gene	Gene
ncbigene:26333	ncbigene:409	interacts	Gene	Gene
ncbigene:26333	GO:0007165	participates	Gene	Biological Process
ncbigene:26338	ncbigene:2782	interacts	Gene	Gene
ncbigene:26338	ncbigene:51764	interacts	Gene	Gene
ncbigene:26339	ncbigene:51764	interacts	Gene	Gene
ncbigene:26341	ncbigene:2782	interacts	Gene	Gene
ncbigene:26341	ncbigene:51764	interacts	Gene	Gene
ncbigene:26476	ncbigene:2782	interacts	Gene	Gene
ncbigene:26476	ncbigene:51764	interacts	Gene	Gene
ncbigene:26493	ncbigene:2782	interacts	Gene	Gene
ncbigene:26493	ncbigene:51764	interacts	Gene	Gene
ncbigene:26494	ncbigene:2782	interacts	Gene	Gene
ncbigene:26494	ncbigene:51764	interacts	Gene	Gene
ncbigene:26496	ncbigene:2782	interacts	Gene	Gene
ncbigene:26496	ncbigene:51764	interacts	Gene	Gene
ncbigene:26529	ncbigene:2782	interacts	Gene	Gene
ncbigene:26529	ncbigene:51764	interacts	Gene	Gene
ncbigene:26531	ncbigene:2782	interacts	Gene	Gene
ncbigene:26531	ncbigene:51764	interacts	Gene	Gene
ncbigene:26532	ncbigene:2782	interacts	Gene	Gene
ncbigene:26532	ncbigene:51764	interacts	Gene	Gene
ncbigene:26533	ncbigene:51764	interacts	Gene	Gene
ncbigene:26538	ncbigene:2782	interacts	Gene	Gene
ncbigene:26538	ncbigene:51764	interacts	Gene	Gene
ncbigene:26539	ncbigene:2782	interacts	Gene	Gene
ncbigene:26539	ncbigene:51764	interacts	Gene	Gene
ncbigene:26595	ncbigene:2782	interacts	Gene	Gene
ncbigene:26595	ncbigene:51764	interacts	Gene	Gene
ncbigene:26648	ncbigene:2782	interacts	Gene	Gene
ncbigene:26648	ncbigene:51764	interacts	Gene	Gene
ncbigene:26648	GO:0007165	participates	Gene	Biological Process
ncbigene:26658	ncbigene:51764	interacts	Gene	Gene
ncbigene:26658	GO:0007165	participates	Gene	Biological Process
ncbigene:26659	ncbigene:2782	interacts	Gene	Gene
ncbigene:26659	ncbigene:51764	interacts	Gene	Gene
ncbigene:26659	GO:0007165	participates	Gene	Biological Process
ncbigene:26664	ncbigene:2782	interacts	Gene	Gene
ncbigene:26664	ncbigene:51764	interacts	Gene	Gene
ncbigene:26664	GO:0007165	participates	Gene	Biological Process
ncbigene:26682	ncbigene:2782	interacts	Gene	Gene
ncbigene:26682	ncbigene:51764	interacts	Gene	Gene
ncbigene:26689	ncbigene:51764	interacts	Gene	Gene
ncbigene:26692	ncbigene:51764	interacts	Gene	Gene
ncbigene:26693	ncbigene:2782	interacts	Gene	Gene
ncbigene:26693	ncbigene:51764	interacts	Gene	Gene
ncbigene:26696	ncbigene:2782	interacts	Gene	Gene
ncbigene:26696	ncbigene:51764	interacts	Gene	Gene
ncbigene:26707	ncbigene:2782	interacts	Gene	Gene
ncbigene:26707	ncbigene:51764	interacts	Gene	Gene
ncbigene:26716	ncbigene:51764	interacts	Gene	Gene
ncbigene:26735	ncbigene:2782	interacts	Gene	Gene
ncbigene:26735	ncbigene:51764	interacts	Gene	Gene
ncbigene:26735	GO:0007165	participates	Gene	Biological Process
ncbigene:26737	ncbigene:2782	interacts	Gene	Gene
ncbigene:26737	ncbigene:51764	interacts	Gene	Gene
ncbigene:26737	GO:0007165	participates	Gene	Biological Process
ncbigene:26740	ncbigene:2782	interacts	Gene	Gene
ncbigene:26740	ncbigene:51764	interacts	Gene	Gene
ncbigene:26740	GO:0007165	participates	Gene	Biological Process
ncbigene:2774	ncbigene:107	interacts	Gene	Gene
ncbigene:2774	ncbigene:111	interacts	Gene	Gene
ncbigene:2774	ncbigene:115	interacts	Gene	Gene
ncbigene:2774	GO:0007165	participates	Gene	Biological Process
ncbigene:282763	ncbigene:2782	interacts	Gene	Gene
ncbigene:282763	ncbigene:51764	interacts	Gene	Gene
ncbigene:282770	ncbigene:2782	interacts	Gene	Gene
ncbigene:282770	ncbigene:51764	interacts	Gene	Gene
ncbigene:282775	ncbigene:2782	interacts	Gene	Gene
ncbigene:282775	ncbigene:51764	interacts	Gene	Gene
ncbigene:283092	ncbigene:51764	interacts	Gene	Gene
ncbigene:283093	ncbigene:2782	interacts	Gene	Gene
ncbigene:283093	ncbigene:51764	interacts	Gene	Gene
ncbigene:283111	ncbigene:409	interacts	Gene	Gene
ncbigene:283159	ncbigene:2782	interacts	Gene	Gene
ncbigene:283159	ncbigene:51764	interacts	Gene	Gene
ncbigene:283160	ncbigene:2782	interacts	Gene	Gene
ncbigene:283160	ncbigene:51764	interacts	Gene	Gene
ncbigene:283162	ncbigene:2782	interacts	Gene	Gene
ncbigene:283162	ncbigene:51764	interacts	Gene	Gene
ncbigene:283189	ncbigene:51764	interacts	Gene	Gene
ncbigene:283297	ncbigene:2782	interacts	Gene	Gene
ncbigene:283297	ncbigene:51764	interacts	Gene	Gene
ncbigene:283365	ncbigene:2782	interacts	Gene	Gene
ncbigene:283365	ncbigene:51764	interacts	Gene	Gene
ncbigene:284383	ncbigene:2782	interacts	Gene	Gene
ncbigene:284383	ncbigene:51764	interacts	Gene	Gene
ncbigene:284433	ncbigene:2782	interacts	Gene	Gene
ncbigene:284433	ncbigene:51764	interacts	Gene	Gene
ncbigene:284521	ncbigene:2782	interacts	Gene	Gene
ncbigene:284521	ncbigene:51764	interacts	Gene	Gene
ncbigene:284532	ncbigene:2782	interacts	Gene	Gene
ncbigene:284532	ncbigene:51764	interacts	Gene	Gene
ncbigene:285659	ncbigene:2782	interacts	Gene	Gene
ncbigene:285659	ncbigene:51764	interacts	Gene	Gene
ncbigene:286362	ncbigene:2782	interacts	Gene	Gene
ncbigene:286362	ncbigene:51764	interacts	Gene	Gene
ncbigene:286365	ncbigene:2782	interacts	Gene	Gene
ncbigene:286365	ncbigene:51764	interacts	Gene	Gene
ncbigene:338662	ncbigene:2782	interacts	Gene	Gene
ncbigene:338662	ncbigene:51764	interacts	Gene	Gene
ncbigene:338674	ncbigene:2782	interacts	Gene	Gene
ncbigene:338674	ncbigene:51764	interacts	Gene	Gene
ncbigene:338675	ncbigene:2782	interacts	Gene	Gene
ncbigene:338675	ncbigene:51764	interacts	Gene	Gene
ncbigene:338751	ncbigene:2782	interacts	Gene	Gene
ncbigene:338751	ncbigene:51764	interacts	Gene	Gene
ncbigene:338755	ncbigene:2782	interacts	Gene	Gene
ncbigene:338755	ncbigene:51764	interacts	Gene	Gene
ncbigene:340980	ncbigene:2782	interacts	Gene	Gene
ncbigene:340980	ncbigene:51764	interacts	Gene	Gene
ncbigene:341152	ncbigene:2782	interacts	Gene	Gene
ncbigene:341152	ncbigene:51764	interacts	Gene	Gene
ncbigene:341152	GO:0007165	participates	Gene	Biological Process
ncbigene:341276	ncbigene:2782	interacts	Gene	Gene
ncbigene:341276	ncbigene:51764	interacts	Gene	Gene
ncbigene:341416	ncbigene:2782	interacts	Gene	Gene
ncbigene:341416	ncbigene:51764	interacts	Gene	Gene
ncbigene:341418	ncbigene:51764	interacts	Gene	Gene
ncbigene:341568	ncbigene:2782	interacts	Gene	Gene
ncbigene:341568	ncbigene:51764	interacts	Gene	Gene
ncbigene:341568	GO:0007165	participates	Gene	Biological Process
ncbigene:341799	ncbigene:2782	interacts	Gene	Gene
ncbigene:341799	ncbigene:51764	interacts	Gene	Gene
ncbigene:343169	ncbigene:2782	interacts	Gene	Gene
ncbigene:343169	ncbigene:51764	interacts	Gene	Gene
ncbigene:343171	ncbigene:2782	interacts	Gene	Gene
ncbigene:343171	ncbigene:51764	interacts	Gene	Gene
ncbigene:343172	ncbigene:2782	interacts	Gene	Gene
ncbigene:343172	ncbigene:51764	interacts	Gene	Gene
ncbigene:343173	ncbigene:2782	interacts	Gene	Gene
ncbigene:343173	ncbigene:51764	interacts	Gene	Gene
ncbigene:343406	ncbigene:2782	interacts	Gene	Gene
ncbigene:343406	ncbigene:51764	interacts	Gene	Gene
ncbigene:343563	ncbigene:2782	interacts	Gene	Gene
ncbigene:343563	ncbigene:51764	interacts	Gene	Gene
ncbigene:346517	ncbigene:2782	interacts	Gene	Gene
ncbigene:346517	ncbigene:51764	interacts	Gene	Gene
ncbigene:346525	ncbigene:2782	interacts	Gene	Gene
ncbigene:346525	ncbigene:51764	interacts	Gene	Gene
ncbigene:347168	ncbigene:2782	interacts	Gene	Gene
ncbigene:347168	ncbigene:51764	interacts	Gene	Gene
ncbigene:347168	GO:0007165	participates	Gene	Biological Process
ncbigene:347169	ncbigene:2782	interacts	Gene	Gene
ncbigene:347169	ncbigene:51764	interacts	Gene	Gene
ncbigene:347169	GO:0007165	participates	Gene	Biological Process
ncbigene:347468	ncbigene:2782	interacts	Gene	Gene
ncbigene:347468	ncbigene:51764	interacts	Gene	Gene
ncbigene:387748	ncbigene:2782	interacts	Gene	Gene
ncbigene:387748	ncbigene:51764	interacts	Gene	Gene
ncbigene:389090	ncbigene:2782	interacts	Gene	Gene
ncbigene:389090	ncbigene:51764	interacts	Gene	Gene
ncbigene:390036	ncbigene:2782	interacts	Gene	Gene
ncbigene:390036	ncbigene:51764	interacts	Gene	Gene
ncbigene:390037	ncbigene:2782	interacts	Gene	Gene
ncbigene:390037	ncbigene:51764	interacts	Gene	Gene
ncbigene:390038	ncbigene:2782	interacts	Gene	Gene
ncbigene:390038	ncbigene:51764	interacts	Gene	Gene
ncbigene:390054	ncbigene:51764	interacts	Gene	Gene
ncbigene:390058	ncbigene:2782	interacts	Gene	Gene
ncbigene:390058	ncbigene:51764	interacts	Gene	Gene
ncbigene:390059	ncbigene:2782	interacts	Gene	Gene
ncbigene:390059	ncbigene:51764	interacts	Gene	Gene
ncbigene:390061	ncbigene:2782	interacts	Gene	Gene
ncbigene:390061	ncbigene:51764	interacts	Gene	Gene
ncbigene:390063	ncbigene:2782	interacts	Gene	Gene
ncbigene:390063	ncbigene:51764	interacts	Gene	Gene
ncbigene:390064	ncbigene:2782	interacts	Gene	Gene
ncbigene:390064	ncbigene:51764	interacts	Gene	Gene
ncbigene:390066	ncbigene:2782	interacts	Gene	Gene
ncbigene:390066	ncbigene:51764	interacts	Gene	Gene
ncbigene:390067	ncbigene:2782	interacts	Gene	Gene
ncbigene:390067	ncbigene:51764	interacts	Gene	Gene
ncbigene:390072	ncbigene:2782	interacts	Gene	Gene
ncbigene:390072	ncbigene:51764	interacts	Gene	Gene
ncbigene:390075	ncbigene:2782	interacts	Gene	Gene
ncbigene:390075	ncbigene:51764	interacts	Gene	Gene
ncbigene:390077	ncbigene:2782	interacts	Gene	Gene
ncbigene:390077	ncbigene:51764	interacts	Gene	Gene
ncbigene:390078	ncbigene:51764	interacts	Gene	Gene
ncbigene:390079	ncbigene:2782	interacts	Gene	Gene
ncbigene:390079	ncbigene:51764	interacts	Gene	Gene
ncbigene:390081	ncbigene:409	interacts	Gene	Gene
ncbigene:390083	ncbigene:2782	interacts	Gene	Gene
ncbigene:390083	ncbigene:51764	interacts	Gene	Gene
ncbigene:390084	ncbigene:2782	interacts	Gene	Gene
ncbigene:390084	ncbigene:51764	interacts	Gene	Gene
ncbigene:390093	ncbigene:2782	interacts	Gene	Gene
ncbigene:390093	ncbigene:51764	interacts	Gene	Gene
ncbigene:390113	ncbigene:2782	interacts	Gene	Gene
ncbigene:390113	ncbigene:51764	interacts	Gene	Gene
ncbigene:390142	ncbigene:2782	interacts	Gene	Gene
ncbigene:390142	ncbigene:51764	interacts	Gene	Gene
ncbigene:390144	ncbigene:2782	interacts	Gene	Gene
ncbigene:390144	ncbigene:51764	interacts	Gene	Gene
ncbigene:390148	ncbigene:2782	interacts	Gene	Gene
ncbigene:390148	ncbigene:51764	interacts	Gene	Gene
ncbigene:390151	ncbigene:2782	interacts	Gene	Gene
ncbigene:390151	ncbigene:51764	interacts	Gene	Gene
ncbigene:390152	ncbigene:2782	interacts	Gene	Gene
ncbigene:390152	ncbigene:51764	interacts	Gene	Gene
ncbigene:390154	ncbigene:2782	interacts	Gene	Gene
ncbigene:390154	ncbigene:51764	interacts	Gene	Gene
ncbigene:390155	ncbigene:2782	interacts	Gene	Gene
ncbigene:390155	ncbigene:51764	interacts	Gene	Gene
ncbigene:390157	ncbigene:2782	interacts	Gene	Gene
ncbigene:390157	ncbigene:51764	interacts	Gene	Gene
ncbigene:390162	ncbigene:2782	interacts	Gene	Gene
ncbigene:390162	ncbigene:51764	interacts	Gene	Gene
ncbigene:390167	ncbigene:2782	interacts	Gene	Gene
ncbigene:390167	ncbigene:51764	interacts	Gene	Gene
ncbigene:390168	ncbigene:2782	interacts	Gene	Gene
ncbigene:390168	ncbigene:51764	interacts	Gene	Gene
ncbigene:390174	ncbigene:2782	interacts	Gene	Gene
ncbigene:390174	ncbigene:51764	interacts	Gene	Gene
ncbigene:390181	ncbigene:2782	interacts	Gene	Gene
ncbigene:390181	ncbigene:51764	interacts	Gene	Gene
ncbigene:390190	ncbigene:2782	interacts	Gene	Gene
ncbigene:390190	ncbigene:51764	interacts	Gene	Gene
ncbigene:390191	ncbigene:2782	interacts	Gene	Gene
ncbigene:390191	ncbigene:51764	interacts	Gene	Gene
ncbigene:390195	ncbigene:2782	interacts	Gene	Gene
ncbigene:390195	ncbigene:51764	interacts	Gene	Gene
ncbigene:390197	ncbigene:2782	interacts	Gene	Gene
ncbigene:390197	ncbigene:51764	interacts	Gene	Gene
ncbigene:390199	ncbigene:2782	interacts	Gene	Gene
ncbigene:390199	ncbigene:51764	interacts	Gene	Gene
ncbigene:390201	ncbigene:2782	interacts	Gene	Gene
ncbigene:390201	ncbigene:51764	interacts	Gene	Gene
ncbigene:390260	ncbigene:2782	interacts	Gene	Gene
ncbigene:390260	ncbigene:51764	interacts	Gene	Gene
ncbigene:390261	ncbigene:2782	interacts	Gene	Gene
ncbigene:390261	ncbigene:51764	interacts	Gene	Gene
ncbigene:390264	ncbigene:51764	interacts	Gene	Gene
ncbigene:390265	ncbigene:2782	interacts	Gene	Gene
ncbigene:390265	ncbigene:51764	interacts	Gene	Gene
ncbigene:390271	ncbigene:2782	interacts	Gene	Gene
ncbigene:390271	ncbigene:51764	interacts	Gene	Gene
ncbigene:390275	ncbigene:2782	interacts	Gene	Gene
ncbigene:390275	ncbigene:51764	interacts	Gene	Gene
ncbigene:390321	ncbigene:2782	interacts	Gene	Gene
ncbigene:390321	ncbigene:51764	interacts	Gene	Gene
ncbigene:390323	ncbigene:2782	interacts	Gene	Gene
ncbigene:390323	ncbigene:51764	interacts	Gene	Gene
ncbigene:390326	ncbigene:2782	interacts	Gene	Gene
ncbigene:390326	ncbigene:51764	interacts	Gene	Gene
ncbigene:390327	ncbigene:2782	interacts	Gene	Gene
ncbigene:390327	ncbigene:51764	interacts	Gene	Gene
ncbigene:390429	ncbigene:51764	interacts	Gene	Gene
ncbigene:390431	ncbigene:2782	interacts	Gene	Gene
ncbigene:390431	ncbigene:51764	interacts	Gene	Gene
ncbigene:390433	ncbigene:2782	interacts	Gene	Gene
ncbigene:390433	ncbigene:51764	interacts	Gene	Gene
ncbigene:390436	ncbigene:2782	interacts	Gene	Gene
ncbigene:390436	ncbigene:51764	interacts	Gene	Gene
ncbigene:390437	ncbigene:2782	interacts	Gene	Gene
ncbigene:390437	ncbigene:51764	interacts	Gene	Gene
ncbigene:390439	ncbigene:2782	interacts	Gene	Gene
ncbigene:390439	ncbigene:51764	interacts	Gene	Gene
ncbigene:390442	ncbigene:2782	interacts	Gene	Gene
ncbigene:390442	ncbigene:51764	interacts	Gene	Gene
ncbigene:390445	ncbigene:2782	interacts	Gene	Gene
ncbigene:390445	ncbigene:51764	interacts	Gene	Gene
ncbigene:390648	ncbigene:2782	interacts	Gene	Gene
ncbigene:390648	ncbigene:51764	interacts	Gene	Gene
ncbigene:390649	ncbigene:2782	interacts	Gene	Gene
ncbigene:390649	ncbigene:51764	interacts	Gene	Gene
ncbigene:390882	ncbigene:2782	interacts	Gene	Gene
ncbigene:390882	ncbigene:51764	interacts	Gene	Gene
ncbigene:390882	GO:0007165	participates	Gene	Biological Process
