source	target	edge_type	source_node_type	target_node_type
ncbigene:5241	ncbigene:5595	interacts	Gene	Gene
ncbigene:393	ncbigene:10945	interacts	Gene	Gene
ncbigene:7157	ncbigene:900	interacts	Gene	Gene
ncbigene:2968	ncbigene:1111	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:5617	upregulates	Compound	Gene
ncbigene:839	ncbigene:1982	interacts	Gene	Gene
ncbigene:6632	ncbigene:10772	interacts	Gene	Gene
ncbigene:51098	ncbigene:2737	interacts	Gene	Gene
ncbigene:102	GO:0007267	participates	Gene	Biological Process
ncbigene:151648	ncbigene:5516	interacts	Gene	Gene
ncbigene:10575	ncbigene:583	interacts	Gene	Gene
ncbigene:7471	ncbigene:54361	interacts	Gene	Gene
pubchem.compound:3157	ncbigene:81033	downregulates	Compound	Gene
ncbigene:7528	ncbigene:1643	interacts	Gene	Gene
ncbigene:5889	ncbigene:85236	interacts	Gene	Gene
ncbigene:2034	ncbigene:10370	interacts	Gene	Gene
pubchem.compound:36314	GO:0048646	induces	Compound	Biological Process
ncbigene:9688	ncbigene:9877	interacts	Gene	Gene
ncbigene:26270	ncbigene:222235	interacts	Gene	Gene
ncbigene:5532	ncbigene:51411	interacts	Gene	Gene
ncbigene:93661	ncbigene:4306	interacts	Gene	Gene
ncbigene:8178	ncbigene:2177	interacts	Gene	Gene
ncbigene:9219	ncbigene:9014	interacts	Gene	Gene
ncbigene:9070	ncbigene:3674	interacts	Gene	Gene
ncbigene:10399	GO:0043065	participates	Gene	Biological Process
ncbigene:23385	ncbigene:4853	interacts	Gene	Gene
pubchem.compound:60854	ncbigene:3358	downregulates	Compound	Gene
ncbigene:9965	ncbigene:2247	interacts	Gene	Gene
ncbigene:1135	GO:0050877	participates	Gene	Biological Process
ncbigene:8468	ncbigene:55124	interacts	Gene	Gene
ncbigene:7862	ncbigene:10000	interacts	Gene	Gene
pubchem.compound:4044	GO:0043065	induces	Compound	Biological Process
pubchem.compound:5330286	GO:0006259	induces	Compound	Biological Process
ncbigene:10926	ncbigene:56655	interacts	Gene	Gene
ncbigene:80835	ncbigene:29899	interacts	Gene	Gene
ncbigene:23054	ncbigene:211	interacts	Gene	Gene
ncbigene:28952	ncbigene:26267	interacts	Gene	Gene
ncbigene:8074	ncbigene:8823	interacts	Gene	Gene
ncbigene:8334	ncbigene:102724334	interacts	Gene	Gene
ncbigene:6119	ncbigene:25898	interacts	Gene	Gene
ncbigene:10142	ncbigene:8844	interacts	Gene	Gene
ncbigene:23225	ncbigene:57187	interacts	Gene	Gene
ncbigene:5539	ncbigene:63940	interacts	Gene	Gene
ncbigene:8204	ncbigene:51	interacts	Gene	Gene
pubchem.compound:3488	ncbigene:5020	upregulates	Compound	Gene
ncbigene:8823	ncbigene:2264	interacts	Gene	Gene
pubchem.compound:5743	GO:0048856	induces	Compound	Biological Process
ncbigene:5663	ncbigene:9542	interacts	Gene	Gene
ncbigene:8573	GO:0007155	participates	Gene	Biological Process
ncbigene:23160	ncbigene:25879	interacts	Gene	Gene
ncbigene:5394	ncbigene:6168	interacts	Gene	Gene
ncbigene:10438	ncbigene:6155	interacts	Gene	Gene
ncbigene:3718	ncbigene:6654	interacts	Gene	Gene
ncbigene:5976	ncbigene:5515	interacts	Gene	Gene
ncbigene:395	ncbigene:11015	interacts	Gene	Gene
ncbigene:9862	ncbigene:5105	interacts	Gene	Gene
ncbigene:84261	ncbigene:54951	interacts	Gene	Gene
pubchem.compound:702	ncbigene:847	upregulates	Compound	Gene
ncbigene:8312	ncbigene:5519	interacts	Gene	Gene
ncbigene:285093	ncbigene:8590	interacts	Gene	Gene
ncbigene:6774	ncbigene:5008	interacts	Gene	Gene
ncbigene:3670	ncbigene:9353	interacts	Gene	Gene
ncbigene:8568	ncbigene:9136	interacts	Gene	Gene
ncbigene:841	ncbigene:8837	interacts	Gene	Gene
ncbigene:2861	ncbigene:126006	interacts	Gene	Gene
ncbigene:348995	ncbigene:81608	interacts	Gene	Gene
ncbigene:1050	GO:0007005	participates	Gene	Biological Process
pubchem.compound:2812	GO:0070989	induces	Compound	Biological Process
ncbigene:54820	ncbigene:5529	interacts	Gene	Gene
ncbigene:1062	ncbigene:5529	interacts	Gene	Gene
ncbigene:3558	ncbigene:867	interacts	Gene	Gene
ncbigene:3320	ncbigene:136991	interacts	Gene	Gene
ncbigene:6372	ncbigene:63940	interacts	Gene	Gene
ncbigene:8550	ncbigene:3315	interacts	Gene	Gene
ncbigene:10728	GO:0050821	participates	Gene	Biological Process
ncbigene:51343	ncbigene:8900	interacts	Gene	Gene
ncbigene:8021	ncbigene:65109	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:7015	upregulates	Compound	Gene
ncbigene:5781	ncbigene:3570	interacts	Gene	Gene
ncbigene:23097	GO:0043065	participates	Gene	Biological Process
ncbigene:7341	ncbigene:84106	interacts	Gene	Gene
ncbigene:3454	ncbigene:3443	interacts	Gene	Gene
ncbigene:1442	ncbigene:6500	interacts	Gene	Gene
ncbigene:3198	ncbigene:9611	interacts	Gene	Gene
ncbigene:156	ncbigene:147	interacts	Gene	Gene
ncbigene:2322	GO:0007275	participates	Gene	Biological Process
ncbigene:83540	ncbigene:6249	interacts	Gene	Gene
ncbigene:3716	ncbigene:5791	interacts	Gene	Gene
ncbigene:1477	ncbigene:53981	interacts	Gene	Gene
ncbigene:7832	ncbigene:10036	interacts	Gene	Gene
ncbigene:3448	ncbigene:3451	interacts	Gene	Gene
ncbigene:406	ncbigene:551	interacts	Gene	Gene
ncbigene:1045	ncbigene:2641	interacts	Gene	Gene
ncbigene:7270	ncbigene:9014	interacts	Gene	Gene
ncbigene:27161	ncbigene:4343	interacts	Gene	Gene
pubchem.compound:3487	ncbigene:2554	upregulates	Compound	Gene
pubchem.compound:31703	ncbigene:3576	upregulates	Compound	Gene
ncbigene:23246	ncbigene:55272	interacts	Gene	Gene
ncbigene:4686	ncbigene:54845	interacts	Gene	Gene
ncbigene:6283	ncbigene:5970	interacts	Gene	Gene
pubchem.compound:2764	ncbigene:5347	upregulates	Compound	Gene
ncbigene:4199	ncbigene:6667	interacts	Gene	Gene
ncbigene:5604	ncbigene:7529	interacts	Gene	Gene
ncbigene:5465	ncbigene:2274	interacts	Gene	Gene
ncbigene:144699	ncbigene:80204	interacts	Gene	Gene
ncbigene:5436	ncbigene:80004	interacts	Gene	Gene
ncbigene:5371	ncbigene:207	interacts	Gene	Gene
ncbigene:1374	ncbigene:6667	interacts	Gene	Gene
pubchem.compound:44462760	GO:0055085	induces	Compound	Biological Process
ncbigene:613	ncbigene:5335	interacts	Gene	Gene
ncbigene:941	ncbigene:5295	interacts	Gene	Gene
pubchem.compound:5281004	GO:0007059	induces	Compound	Biological Process
ncbigene:729	ncbigene:733	interacts	Gene	Gene
ncbigene:55294	ncbigene:54850	interacts	Gene	Gene
ncbigene:8864	ncbigene:4783	interacts	Gene	Gene
ncbigene:222235	ncbigene:93611	interacts	Gene	Gene
ncbigene:54821	ncbigene:57551	interacts	Gene	Gene
ncbigene:1026	ncbigene:891	interacts	Gene	Gene
ncbigene:283899	ncbigene:50813	interacts	Gene	Gene
ncbigene:54820	ncbigene:5527	interacts	Gene	Gene
ncbigene:830	ncbigene:4306	interacts	Gene	Gene
pubchem.compound:5564	GO:0030705	induces	Compound	Biological Process
pubchem.compound:20279	ncbigene:6240	downregulates	Compound	Gene
ncbigene:56923	GO:0007267	participates	Gene	Biological Process
ncbigene:2733	ncbigene:9883	interacts	Gene	Gene
ncbigene:6923	ncbigene:4738	interacts	Gene	Gene
pubchem.compound:2554	ncbigene:1576	upregulates	Compound	Gene
ncbigene:1432	ncbigene:9261	interacts	Gene	Gene
ncbigene:5440	ncbigene:545	interacts	Gene	Gene
pubchem.compound:3386	ncbigene:1136	downregulates	Compound	Gene
ncbigene:7514	GO:0042254	participates	Gene	Biological Process
ncbigene:10686	GO:0007155	participates	Gene	Biological Process
ncbigene:6775	ncbigene:2939	interacts	Gene	Gene
ncbigene:9442	ncbigene:4023	interacts	Gene	Gene
ncbigene:5525	GO:0007165	participates	Gene	Biological Process
ncbigene:7322	ncbigene:9978	interacts	Gene	Gene
ncbigene:55997	ncbigene:199699	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:7043	upregulates	Compound	Gene
ncbigene:29099	ncbigene:26267	interacts	Gene	Gene
ncbigene:3563	ncbigene:6654	interacts	Gene	Gene
ncbigene:5048	ncbigene:348235	interacts	Gene	Gene
ncbigene:22901	ncbigene:25870	interacts	Gene	Gene
ncbigene:6654	ncbigene:3845	interacts	Gene	Gene
pubchem.compound:5280343	ncbigene:952	downregulates	Compound	Gene
ncbigene:1493	GO:0043065	participates	Gene	Biological Process
pubchem.compound:5360373	ncbigene:4089	downregulates	Compound	Gene
ncbigene:1856	ncbigene:2932	interacts	Gene	Gene
ncbigene:4209	GO:0030154	participates	Gene	Biological Process
pubchem.compound:3961	GO:0043085	induces	Compound	Biological Process
ncbigene:6667	ncbigene:32	interacts	Gene	Gene
ncbigene:5584	GO:0061024	participates	Gene	Biological Process
ncbigene:4609	ncbigene:91942	interacts	Gene	Gene
ncbigene:2264	ncbigene:2249	interacts	Gene	Gene
ncbigene:1808	GO:0007165	participates	Gene	Biological Process
pubchem.compound:3339	ncbigene:3480	downregulates	Compound	Gene
ncbigene:25906	ncbigene:1017	interacts	Gene	Gene
pubchem.compound:31307	GO:0007165	induces	Compound	Biological Process
ncbigene:914	ncbigene:5290	interacts	Gene	Gene
pubchem.compound:3385	ncbigene:3021	downregulates	Compound	Gene
pubchem.compound:702	ncbigene:920	downregulates	Compound	Gene
ncbigene:23291	ncbigene:10517	interacts	Gene	Gene
ncbigene:735	ncbigene:731	interacts	Gene	Gene
ncbigene:4791	ncbigene:28512	interacts	Gene	Gene
pubchem.compound:4932	ncbigene:6334	downregulates	Compound	Gene
ncbigene:84259	ncbigene:26043	interacts	Gene	Gene
ncbigene:23165	ncbigene:80145	interacts	Gene	Gene
ncbigene:8348	ncbigene:8342	interacts	Gene	Gene
ncbigene:1978	ncbigene:64121	interacts	Gene	Gene
ncbigene:201456	ncbigene:84261	interacts	Gene	Gene
ncbigene:56992	ncbigene:6790	interacts	Gene	Gene
ncbigene:5434	ncbigene:5725	interacts	Gene	Gene
ncbigene:26281	ncbigene:27006	interacts	Gene	Gene
ncbigene:653509	GO:0007585	participates	Gene	Biological Process
pubchem.compound:9829523	GO:0007585	induces	Compound	Biological Process
ncbigene:378708	ncbigene:5528	interacts	Gene	Gene
ncbigene:23643	ncbigene:7099	interacts	Gene	Gene
ncbigene:2891	ncbigene:9463	interacts	Gene	Gene
ncbigene:26272	ncbigene:26232	interacts	Gene	Gene
ncbigene:10663	ncbigene:63940	interacts	Gene	Gene
ncbigene:8856	GO:0007165	participates	Gene	Biological Process
ncbigene:51434	ncbigene:1017	interacts	Gene	Gene
ncbigene:7450	ncbigene:673	interacts	Gene	Gene
ncbigene:301	ncbigene:63940	interacts	Gene	Gene
ncbigene:6598	ncbigene:2959	interacts	Gene	Gene
ncbigene:6899	GO:0008283	participates	Gene	Biological Process
ncbigene:2811	ncbigene:3053	interacts	Gene	Gene
pubchem.compound:3397	ncbigene:1586	downregulates	Compound	Gene
ncbigene:4089	ncbigene:51588	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:2200	downregulates	Compound	Gene
ncbigene:151246	ncbigene:6232	interacts	Gene	Gene
ncbigene:2787	ncbigene:29899	interacts	Gene	Gene
ncbigene:9768	ncbigene:6117	interacts	Gene	Gene
ncbigene:3446	ncbigene:6773	interacts	Gene	Gene
pubchem.compound:2082	ncbigene:7846	downregulates	Compound	Gene
ncbigene:3454	ncbigene:5777	interacts	Gene	Gene
pubchem.compound:3341	GO:0007267	induces	Compound	Biological Process
ncbigene:114907	ncbigene:79176	interacts	Gene	Gene
ncbigene:6752	ncbigene:26086	interacts	Gene	Gene
ncbigene:1445	ncbigene:5290	interacts	Gene	Gene
ncbigene:2068	GO:0030198	participates	Gene	Biological Process
ncbigene:7976	ncbigene:1856	interacts	Gene	Gene
ncbigene:23636	ncbigene:9295	interacts	Gene	Gene
ncbigene:53371	ncbigene:84271	interacts	Gene	Gene
ncbigene:7976	ncbigene:50855	interacts	Gene	Gene
ncbigene:5245	GO:0050821	participates	Gene	Biological Process
ncbigene:8342	ncbigene:255626	interacts	Gene	Gene
ncbigene:6921	ncbigene:54939	interacts	Gene	Gene
ncbigene:10062	ncbigene:7436	interacts	Gene	Gene
ncbigene:23309	ncbigene:3276	interacts	Gene	Gene
ncbigene:4085	ncbigene:57551	interacts	Gene	Gene
ncbigene:3796	ncbigene:378708	interacts	Gene	Gene
ncbigene:55294	ncbigene:54461	interacts	Gene	Gene
pubchem.compound:4184	ncbigene:3363	downregulates	Compound	Gene
ncbigene:1950	ncbigene:1495	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:6514	upregulates	Compound	Gene
ncbigene:861	ncbigene:50943	interacts	Gene	Gene
ncbigene:2215	ncbigene:5290	interacts	Gene	Gene
ncbigene:5300	GO:0050821	participates	Gene	Biological Process
ncbigene:9183	ncbigene:80152	interacts	Gene	Gene
ncbigene:55706	ncbigene:8487	interacts	Gene	Gene
ncbigene:1132	ncbigene:26086	interacts	Gene	Gene
pubchem.compound:11707110	GO:0048856	induces	Compound	Biological Process
pubchem.compound:6013	ncbigene:79054	upregulates	Compound	Gene
ncbigene:79980	ncbigene:55920	interacts	Gene	Gene
ncbigene:22906	ncbigene:4893	interacts	Gene	Gene
pubchem.compound:3339	ncbigene:7412	downregulates	Compound	Gene
ncbigene:6232	ncbigene:51202	interacts	Gene	Gene
ncbigene:5515	ncbigene:23381	interacts	Gene	Gene
ncbigene:6205	ncbigene:92856	interacts	Gene	Gene
ncbigene:3708	GO:0000902	participates	Gene	Biological Process
pubchem.compound:4943	ncbigene:3565	upregulates	Compound	Gene
ncbigene:3449	ncbigene:3443	interacts	Gene	Gene
ncbigene:846	ncbigene:126006	interacts	Gene	Gene
ncbigene:55294	ncbigene:26270	interacts	Gene	Gene
pubchem.compound:5073	ncbigene:148	downregulates	Compound	Gene
ncbigene:3594	GO:0007165	participates	Gene	Biological Process
ncbigene:2206	ncbigene:2885	interacts	Gene	Gene
ncbigene:54587	GO:0030154	participates	Gene	Biological Process
ncbigene:4688	ncbigene:11015	interacts	Gene	Gene
ncbigene:11130	ncbigene:57551	interacts	Gene	Gene
pubchem.compound:30323	ncbigene:7153	downregulates	Compound	Gene
ncbigene:5603	ncbigene:6772	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:5054	downregulates	Compound	Gene
ncbigene:5608	ncbigene:6300	interacts	Gene	Gene
ncbigene:29781	ncbigene:8338	interacts	Gene	Gene
ncbigene:11171	ncbigene:5371	interacts	Gene	Gene
ncbigene:6667	ncbigene:1717	interacts	Gene	Gene
ncbigene:3845	ncbigene:2909	interacts	Gene	Gene
ncbigene:3593	ncbigene:3596	interacts	Gene	Gene
pubchem.compound:5917	ncbigene:9315	upregulates	Compound	Gene
pubchem.compound:5311067	ncbigene:2908	upregulates	Compound	Gene
ncbigene:192669	ncbigene:8338	interacts	Gene	Gene
ncbigene:10011	ncbigene:1374	interacts	Gene	Gene
ncbigene:7033	ncbigene:2885	interacts	Gene	Gene
ncbigene:9982	GO:0007267	participates	Gene	Biological Process
ncbigene:55336	ncbigene:28952	interacts	Gene	Gene
ncbigene:3791	ncbigene:387	interacts	Gene	Gene
ncbigene:391	ncbigene:7410	interacts	Gene	Gene
ncbigene:2172	GO:0006629	participates	Gene	Biological Process
ncbigene:842	ncbigene:1973	interacts	Gene	Gene
ncbigene:5747	ncbigene:2048	interacts	Gene	Gene
ncbigene:10046	ncbigene:9787	interacts	Gene	Gene
ncbigene:57405	ncbigene:55920	interacts	Gene	Gene
ncbigene:114907	ncbigene:84261	interacts	Gene	Gene
pubchem.compound:4114	GO:0006805	induces	Compound	Biological Process
ncbigene:6189	ncbigene:92856	interacts	Gene	Gene
pubchem.compound:20279	ncbigene:836	upregulates	Compound	Gene
ncbigene:5465	ncbigene:26230	interacts	Gene	Gene
ncbigene:54951	ncbigene:28991	interacts	Gene	Gene
pubchem.compound:2477	ncbigene:1814	downregulates	Compound	Gene
ncbigene:1025	ncbigene:1111	interacts	Gene	Gene
ncbigene:3301	ncbigene:3304	interacts	Gene	Gene
ncbigene:5436	ncbigene:2177	interacts	Gene	Gene
ncbigene:6717	GO:0007165	participates	Gene	Biological Process
ncbigene:1871	ncbigene:1029	interacts	Gene	Gene
ncbigene:655	ncbigene:1482	interacts	Gene	Gene
ncbigene:2549	GO:0007165	participates	Gene	Biological Process
ncbigene:4830	ncbigene:1759	interacts	Gene	Gene
ncbigene:1052	ncbigene:688	interacts	Gene	Gene
ncbigene:201456	ncbigene:149951	interacts	Gene	Gene
ncbigene:1785	GO:0061024	participates	Gene	Biological Process
ncbigene:8480	ncbigene:8563	interacts	Gene	Gene
ncbigene:80781	GO:0007155	participates	Gene	Biological Process
pubchem.compound:5330286	ncbigene:1813	downregulates	Compound	Gene
ncbigene:1173	ncbigene:7474	interacts	Gene	Gene
ncbigene:3796	ncbigene:348235	interacts	Gene	Gene
ncbigene:816	ncbigene:9734	interacts	Gene	Gene
pubchem.compound:10631	GO:0043085	induces	Compound	Biological Process
ncbigene:23421	GO:0007155	participates	Gene	Biological Process
ncbigene:4688	ncbigene:3265	interacts	Gene	Gene
ncbigene:8338	ncbigene:474382	interacts	Gene	Gene
ncbigene:57085	ncbigene:3265	interacts	Gene	Gene
ncbigene:4088	ncbigene:26469	interacts	Gene	Gene
pubchem.compound:4477	ncbigene:367	downregulates	Compound	Gene
ncbigene:54331	ncbigene:29899	interacts	Gene	Gene
pubchem.compound:4184	ncbigene:3357	downregulates	Compound	Gene
ncbigene:23142	ncbigene:149951	interacts	Gene	Gene
pubchem.compound:5284616	ncbigene:1978	downregulates	Compound	Gene
ncbigene:728	ncbigene:126006	interacts	Gene	Gene
ncbigene:892	ncbigene:9370	interacts	Gene	Gene
ncbigene:54165	ncbigene:28952	interacts	Gene	Gene
pubchem.compound:6741	GO:0030154	induces	Compound	Biological Process
ncbigene:3551	ncbigene:4914	interacts	Gene	Gene
ncbigene:93611	ncbigene:84961	interacts	Gene	Gene
ncbigene:5516	ncbigene:991	interacts	Gene	Gene
ncbigene:9282	ncbigene:5105	interacts	Gene	Gene
ncbigene:4842	ncbigene:7137	interacts	Gene	Gene
pubchem.compound:16362	GO:0030154	induces	Compound	Biological Process
ncbigene:9768	ncbigene:6119	interacts	Gene	Gene
pubchem.compound:4911	ncbigene:51081	downregulates	Compound	Gene
ncbigene:4927	ncbigene:84324	interacts	Gene	Gene
ncbigene:388372	ncbigene:29899	interacts	Gene	Gene
ncbigene:5430	ncbigene:2177	interacts	Gene	Gene
ncbigene:6601	ncbigene:2962	interacts	Gene	Gene
ncbigene:10928	ncbigene:998	interacts	Gene	Gene
ncbigene:22930	ncbigene:10540	interacts	Gene	Gene
ncbigene:89780	ncbigene:5516	interacts	Gene	Gene
ncbigene:2353	ncbigene:3162	interacts	Gene	Gene
pubchem.compound:5564	GO:0043085	induces	Compound	Biological Process
ncbigene:3636	ncbigene:207	interacts	Gene	Gene
ncbigene:1947	GO:0007267	participates	Gene	Biological Process
ncbigene:11200	GO:0051301	participates	Gene	Biological Process
ncbigene:4090	ncbigene:94	interacts	Gene	Gene
pubchem.compound:1548943	ncbigene:3162	upregulates	Compound	Gene
ncbigene:1983	ncbigene:8668	interacts	Gene	Gene
ncbigene:2252	ncbigene:8817	interacts	Gene	Gene
ncbigene:92	ncbigene:199699	interacts	Gene	Gene
ncbigene:5781	ncbigene:4893	interacts	Gene	Gene
ncbigene:4760	GO:0043065	participates	Gene	Biological Process
ncbigene:6205	ncbigene:79050	interacts	Gene	Gene
ncbigene:3480	ncbigene:1500	interacts	Gene	Gene
ncbigene:56975	ncbigene:64856	interacts	Gene	Gene
ncbigene:54908	ncbigene:401541	interacts	Gene	Gene
pubchem.compound:12035	ncbigene:6610	downregulates	Compound	Gene
ncbigene:6921	ncbigene:545	interacts	Gene	Gene
ncbigene:26232	ncbigene:115290	interacts	Gene	Gene
ncbigene:10928	ncbigene:5879	interacts	Gene	Gene
ncbigene:3931	GO:0006629	participates	Gene	Biological Process
ncbigene:57405	ncbigene:5525	interacts	Gene	Gene
ncbigene:9965	ncbigene:8823	interacts	Gene	Gene
ncbigene:9793	ncbigene:8379	interacts	Gene	Gene
ncbigene:26235	ncbigene:9978	interacts	Gene	Gene
ncbigene:6850	ncbigene:5295	interacts	Gene	Gene
ncbigene:204851	ncbigene:4878	interacts	Gene	Gene
ncbigene:1058	ncbigene:9183	interacts	Gene	Gene
ncbigene:578	ncbigene:54205	interacts	Gene	Gene
pubchem.compound:31307	GO:0007010	induces	Compound	Biological Process
ncbigene:1759	ncbigene:2555	interacts	Gene	Gene
ncbigene:5529	ncbigene:5526	interacts	Gene	Gene
ncbigene:4085	ncbigene:5516	interacts	Gene	Gene
ncbigene:4041	ncbigene:5527	interacts	Gene	Gene
ncbigene:5118	ncbigene:1277	interacts	Gene	Gene
pubchem.compound:3559	ncbigene:1813	downregulates	Compound	Gene
ncbigene:8766	ncbigene:54536	interacts	Gene	Gene
ncbigene:355	ncbigene:5783	interacts	Gene	Gene
ncbigene:6923	ncbigene:54951	interacts	Gene	Gene
ncbigene:7124	ncbigene:253980	interacts	Gene	Gene
pubchem.compound:5360373	ncbigene:7077	upregulates	Compound	Gene
ncbigene:8970	ncbigene:596	interacts	Gene	Gene
ncbigene:5578	ncbigene:8038	interacts	Gene	Gene
ncbigene:984	ncbigene:80321	interacts	Gene	Gene
ncbigene:8480	ncbigene:9877	interacts	Gene	Gene
ncbigene:382	ncbigene:22848	interacts	Gene	Gene
ncbigene:23511	GO:0006913	participates	Gene	Biological Process
pubchem.compound:4091	ncbigene:7045	downregulates	Compound	Gene
ncbigene:93973	ncbigene:10920	interacts	Gene	Gene
ncbigene:7132	ncbigene:9020	interacts	Gene	Gene
ncbigene:6714	ncbigene:998	interacts	Gene	Gene
ncbigene:11065	ncbigene:8900	interacts	Gene	Gene
ncbigene:7249	ncbigene:7533	interacts	Gene	Gene
ncbigene:5156	ncbigene:8877	interacts	Gene	Gene
ncbigene:7322	ncbigene:51397	interacts	Gene	Gene
ncbigene:6195	ncbigene:4661	interacts	Gene	Gene
ncbigene:5460	ncbigene:2247	interacts	Gene	Gene
ncbigene:51143	ncbigene:367	interacts	Gene	Gene
ncbigene:79682	ncbigene:701	interacts	Gene	Gene
pubchem.compound:5904	ncbigene:7097	upregulates	Compound	Gene
ncbigene:6517	GO:0005975	participates	Gene	Biological Process
ncbigene:1285	GO:0030198	participates	Gene	Biological Process
ncbigene:50838	ncbigene:29899	interacts	Gene	Gene
ncbigene:330	ncbigene:10673	interacts	Gene	Gene
ncbigene:5563	GO:0006914	participates	Gene	Biological Process
ncbigene:3418	GO:0005975	participates	Gene	Biological Process
ncbigene:405	ncbigene:25994	interacts	Gene	Gene
ncbigene:344892	ncbigene:81797	interacts	Gene	Gene
ncbigene:3561	ncbigene:6776	interacts	Gene	Gene
ncbigene:6667	ncbigene:1134	interacts	Gene	Gene
ncbigene:4998	ncbigene:5557	interacts	Gene	Gene
pubchem.compound:3385	ncbigene:7099	upregulates	Compound	Gene
ncbigene:8349	ncbigene:8341	interacts	Gene	Gene
ncbigene:6654	ncbigene:4233	interacts	Gene	Gene
ncbigene:55839	ncbigene:54908	interacts	Gene	Gene
ncbigene:1108	ncbigene:7343	interacts	Gene	Gene
ncbigene:83452	ncbigene:91949	interacts	Gene	Gene
ncbigene:815	ncbigene:4205	interacts	Gene	Gene
ncbigene:613	ncbigene:1399	interacts	Gene	Gene
ncbigene:53916	ncbigene:382	interacts	Gene	Gene
ncbigene:1457	ncbigene:6722	interacts	Gene	Gene
pubchem.compound:444795	ncbigene:360	upregulates	Compound	Gene
ncbigene:1956	ncbigene:5335	interacts	Gene	Gene
ncbigene:2243	ncbigene:369	interacts	Gene	Gene
ncbigene:348995	ncbigene:9939	interacts	Gene	Gene
ncbigene:7022	ncbigene:1081	interacts	Gene	Gene
ncbigene:387	ncbigene:7074	interacts	Gene	Gene
ncbigene:2207	ncbigene:5781	interacts	Gene	Gene
ncbigene:150	ncbigene:2788	interacts	Gene	Gene
ncbigene:9051	GO:0007165	participates	Gene	Biological Process
ncbigene:23511	ncbigene:8487	interacts	Gene	Gene
ncbigene:7832	ncbigene:595	interacts	Gene	Gene
ncbigene:8334	ncbigene:3015	interacts	Gene	Gene
ncbigene:7514	ncbigene:5597	interacts	Gene	Gene
ncbigene:5934	GO:0030154	participates	Gene	Biological Process
ncbigene:6232	ncbigene:25879	interacts	Gene	Gene
pubchem.compound:4091	ncbigene:6198	downregulates	Compound	Gene
ncbigene:1029	ncbigene:6909	interacts	Gene	Gene
ncbigene:23291	ncbigene:8945	interacts	Gene	Gene
pubchem.compound:941361	ncbigene:8913	downregulates	Compound	Gene
ncbigene:54892	ncbigene:8290	interacts	Gene	Gene
pubchem.compound:2913	ncbigene:5617	upregulates	Compound	Gene
ncbigene:6193	ncbigene:4809	interacts	Gene	Gene
ncbigene:54518	ncbigene:5894	interacts	Gene	Gene
pubchem.compound:448537	ncbigene:54361	upregulates	Compound	Gene
ncbigene:5875	ncbigene:8073	interacts	Gene	Gene
ncbigene:55135	ncbigene:7015	interacts	Gene	Gene
ncbigene:355	ncbigene:8837	interacts	Gene	Gene
pubchem.compound:124087	GO:0050877	induces	Compound	Biological Process
ncbigene:4331	ncbigene:891	interacts	Gene	Gene
pubchem.compound:55245	GO:0043065	induces	Compound	Biological Process
ncbigene:65083	ncbigene:51202	interacts	Gene	Gene
ncbigene:54908	ncbigene:6232	interacts	Gene	Gene
ncbigene:5649	ncbigene:25	interacts	Gene	Gene
ncbigene:5518	ncbigene:9184	interacts	Gene	Gene
ncbigene:10011	ncbigene:1962	interacts	Gene	Gene
pubchem.compound:5360696	ncbigene:4986	upregulates	Compound	Gene
ncbigene:11167	GO:0030154	participates	Gene	Biological Process
ncbigene:93	GO:0007165	participates	Gene	Biological Process
pubchem.compound:448537	ncbigene:5816	upregulates	Compound	Gene
ncbigene:79176	ncbigene:54850	interacts	Gene	Gene
ncbigene:1442	ncbigene:8945	interacts	Gene	Gene
ncbigene:2549	ncbigene:5781	interacts	Gene	Gene
ncbigene:152	ncbigene:10681	interacts	Gene	Gene
ncbigene:5501	ncbigene:5518	interacts	Gene	Gene
ncbigene:28514	ncbigene:10683	interacts	Gene	Gene
ncbigene:4928	ncbigene:8021	interacts	Gene	Gene
ncbigene:488	GO:0007155	participates	Gene	Biological Process
pubchem.compound:4171	ncbigene:7046	downregulates	Compound	Gene
ncbigene:6208	ncbigene:2091	interacts	Gene	Gene
ncbigene:1814	ncbigene:63940	interacts	Gene	Gene
ncbigene:55860	ncbigene:2288	interacts	Gene	Gene
ncbigene:10411	GO:0007165	participates	Gene	Biological Process
pubchem.compound:2794	ncbigene:123	downregulates	Compound	Gene
pubchem.compound:4737	ncbigene:4916	downregulates	Compound	Gene
ncbigene:5739	GO:0007267	participates	Gene	Biological Process
ncbigene:8204	ncbigene:335	interacts	Gene	Gene
ncbigene:5290	ncbigene:5770	interacts	Gene	Gene
ncbigene:728642	ncbigene:9662	interacts	Gene	Gene
ncbigene:5501	ncbigene:6232	interacts	Gene	Gene
ncbigene:23524	ncbigene:10772	interacts	Gene	Gene
ncbigene:2962	ncbigene:23543	interacts	Gene	Gene
ncbigene:6772	ncbigene:3570	interacts	Gene	Gene
ncbigene:6908	ncbigene:7031	interacts	Gene	Gene
ncbigene:7532	GO:0006605	participates	Gene	Biological Process
ncbigene:4543	ncbigene:29899	interacts	Gene	Gene
